attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.865,"[-1.953, 0.222]",1.088,-1.442,0.180,100,0.250,13461714.685,0.080,-1.000,0.135,1,0,fn
c,-5.233,"[-12.42, 1.954]",7.187,-1.320,0.216,100,0.250,13461714.685,0.080,-6.000,0.767,1,0,fn
s,-2.141,"[-4.27, -0.012]",2.129,-1.823,0.098,100,0.250,13461714.685,0.080,-3.000,0.859,0,0,fn
k0,0.019,"[-1.375, 1.413]",1.394,0.025,0.981,100,0.250,13461714.685,0.080,0.000,0.019,0,0,fp
k1,0.825,"[-0.399, 2.05]",1.225,1.222,0.250,100,0.250,13461714.685,0.080,0.000,0.825,0,0,fp
k2,0.775,"[-1.371, 2.92]",2.146,0.655,0.528,100,0.250,13461714.685,0.080,0.000,0.775,0,0,fp
k3,1.884,"[-1.976, 5.744]",3.860,0.885,0.397,100,0.250,13461714.685,0.080,0.000,1.884,0,0,fp
k4,-0.697,"[-2.9, 1.505]",2.203,-0.574,0.579,100,0.250,13461714.685,0.080,0.000,-0.697,0,0,fp
k5,-1.291,"[-4.05, 1.468]",2.759,-0.848,0.416,100,0.250,13461714.685,0.080,0.000,-1.291,0,0,fp
vot,0.165,,,,,100,0.250,13461714.685,0.080,0.167,-0.001,0,0,fn
tt,-0.811,"[-1.143, -0.479]",0.332,-4.147,0.000,100,0.500,33686778.191,0.089,-1.000,0.189,0,0,fn
c,-4.565,"[-6.561, -2.569]",1.996,-3.886,0.001,100,0.500,33686778.191,0.089,-6.000,1.435,0,0,fn
s,-2.499,"[-3.657, -1.341]",1.158,-3.666,0.001,100,0.500,33686778.191,0.089,-3.000,0.501,0,0,fn
k0,0.197,"[-0.246, 0.64]",0.443,0.756,0.456,100,0.500,33686778.191,0.089,0.000,0.197,0,0,fp
k1,0.257,"[-0.323, 0.837]",0.580,0.752,0.458,100,0.500,33686778.191,0.089,0.000,0.257,0,0,fp
k2,-0.534,"[-1.116, 0.048]",0.582,-1.559,0.130,100,0.500,33686778.191,0.089,0.000,-0.534,0,0,fp
k3,-0.221,"[-0.922, 0.48]",0.701,-0.535,0.597,100,0.500,33686778.191,0.089,0.000,-0.221,0,0,fp
k4,0.188,"[-0.468, 0.844]",0.656,0.487,0.630,100,0.500,33686778.191,0.089,0.000,0.188,0,0,fp
k5,0.233,"[-0.33, 0.797]",0.564,0.704,0.487,100,0.500,33686778.191,0.089,0.000,0.233,0,0,fp
vot,0.178,,,,,100,0.500,33686778.191,0.089,0.167,0.011,0,0,fn
tt,-0.780,"[-0.984, -0.576]",0.204,-6.410,0.000,100,0.750,51472088.665,0.085,-1.000,0.220,0,0,fn
c,-4.317,"[-5.327, -3.308]",1.010,-7.171,0.000,100,0.750,51472088.665,0.085,-6.000,1.683,0,0,fn
s,-2.586,"[-3.26, -1.911]",0.674,-6.431,0.000,100,0.750,51472088.665,0.085,-3.000,0.414,0,0,fn
k0,0.130,"[-0.205, 0.465]",0.335,0.653,0.517,100,0.750,51472088.665,0.085,0.000,0.130,0,0,fp
k1,0.079,"[-0.2, 0.357]",0.278,0.474,0.637,100,0.750,51472088.665,0.085,0.000,0.079,0,0,fp
k2,-0.076,"[-0.437, 0.285]",0.361,-0.352,0.727,100,0.750,51472088.665,0.085,0.000,-0.076,0,0,fp
k3,-0.205,"[-0.701, 0.292]",0.497,-0.691,0.493,100,0.750,51472088.665,0.085,0.000,-0.205,0,0,fp
k4,0.042,"[-0.356, 0.441]",0.398,0.179,0.859,100,0.750,51472088.665,0.085,0.000,0.042,0,0,fp
k5,0.280,"[-0.075, 0.634]",0.354,1.323,0.192,100,0.750,51472088.665,0.085,0.000,0.280,0,0,fp
vot,0.181,,,,,100,0.750,51472088.665,0.085,0.167,0.014,0,0,fn
