stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,69.333,2.023,0.000,0,9,2574620537.826,249639163.874,76
refined,177.077,2.023,0.000,0,9,2574620537.826,103872280.719,76
