stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.491,"[-2.432, -0.55]",0.941,-3.164,0.002
norefined,c,-7.450,"[-12.068, -2.832]",4.618,-3.220,0.002
norefined,s,-4.282,"[-7.103, -1.46]",2.821,-3.029,0.003
norefined,k0,-1.075,"[-2.085, -0.065]",1.010,-2.125,0.037
norefined,k1,-1.061,"[-2.415, 0.294]",1.354,-1.563,0.123
norefined,k2,-0.920,"[-2.107, 0.266]",1.186,-1.548,0.126
norefined,k3,0.856,"[-0.23, 1.942]",1.086,1.573,0.120
norefined,k4,-0.656,"[-2.112, 0.8]",1.456,-0.899,0.372
norefined,k5,-0.830,"[-2.316, 0.655]",1.486,-1.115,0.269
refined,tt,-0.790,"[-1.061, -0.52]",0.270,-5.838,0.000
refined,c,-4.964,"[-6.484, -3.445]",1.519,-6.521,0.000
refined,s,-2.594,"[-3.459, -1.73]",0.864,-5.992,0.000
refined,k0,-0.225,"[-0.624, 0.175]",0.399,-1.124,0.265
refined,k1,0.071,"[-0.349, 0.491]",0.420,0.338,0.737
refined,k2,0.069,"[-0.264, 0.403]",0.333,0.416,0.679
refined,k3,-0.144,"[-0.442, 0.154]",0.298,-0.963,0.339
refined,k4,0.394,"[-0.079, 0.866]",0.473,1.663,0.101
refined,k5,-0.027,"[-0.44, 0.385]",0.412,-0.132,0.896
