stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-1.726,-5.659,-3.783,0.585,-1.746,-0.198,1.598,-0.386,-0.603,603403185.653,1584,0,0,0.305
norefined,2,-1.255,-5.786,-3.823,0.557,-1.712,-0.223,1.513,-0.359,-0.618,455100740.748,1584,0,0,0.217
norefined,3,-1.307,-5.901,-3.800,0.269,-1.610,-0.272,1.156,-0.452,-0.578,397265205.918,1584,0,0,0.221
norefined,4,-0.860,-6.004,-3.830,0.268,-1.480,-0.197,1.109,-0.338,-0.537,487521752.633,1584,0,0,0.143
norefined,5,-1.314,-6.010,-3.738,0.162,-1.486,-0.249,0.979,-0.406,-0.531,371652046.116,1584,0,0,0.219
norefined,6,-0.860,-6.100,-3.770,0.183,-1.372,-0.178,0.959,-0.287,-0.489,441864545.749,1584,0,0,0.141
norefined,7,-1.324,-6.103,-3.672,0.099,-1.372,-0.222,0.847,-0.345,-0.485,351227998.752,1584,0,0,0.217
norefined,8,-0.863,-6.185,-3.708,0.128,-1.271,-0.160,0.839,-0.231,-0.445,408989213.543,1584,0,0,0.140
norefined,9,-1.333,-6.185,-3.607,0.058,-1.267,-0.201,0.740,-0.284,-0.444,334627644.955,1584,0,0,0.215
norefined,10,-0.866,-6.261,-3.647,0.092,-1.177,-0.147,0.739,-0.179,-0.405,384318975.518,1584,0,0,0.138
refined,11,-1.333,-6.185,-3.607,0.058,-1.267,-0.201,0.740,-0.284,-0.444,334627644.955,1584,0,0,0.215
refined,12,-1.048,-6.671,-3.122,0.105,0.182,-0.474,0.319,0.169,0.142,197983133.942,1584,0,0,0.157
refined,13,-1.190,-7.145,-3.443,0.068,-0.047,-0.248,0.245,-0.030,0.015,161686721.029,1584,0,0,0.167
refined,14,-1.208,-7.218,-3.494,0.098,-0.080,-0.217,0.252,-0.037,0.036,161341929.790,1584,0,0,0.167
refined,15,-1.204,-7.190,-3.483,0.100,-0.086,-0.207,0.246,-0.040,0.042,161335463.855,1584,0,0,0.168
refined,16,-1.204,-7.187,-3.481,0.101,-0.087,-0.206,0.246,-0.041,0.043,161335296.243,1584,0,0,0.168
refined,17,-1.204,-7.186,-3.481,0.101,-0.087,-0.206,0.245,-0.041,0.043,161335291.589,1584,0,0,0.168
refined,18,-1.204,-7.186,-3.481,0.101,-0.087,-0.206,0.245,-0.041,0.043,161335291.458,1584,0,0,0.168
refined,19,-1.204,-7.186,-3.481,0.101,-0.087,-0.206,0.245,-0.041,0.043,161335291.454,1584,0,0,0.168
refined,20,-1.204,-7.186,-3.481,0.101,-0.087,-0.206,0.245,-0.041,0.043,161335291.454,1584,0,0,0.168
