attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.149,"[-1.528, -0.771]",0.378,-5.060,0.000,63.888,ngd,34,176910014.808,0.137,-1.000,-0.149,0,0,fn
c,-5.456,"[-7.332, -3.58]",1.876,-4.845,0.000,63.888,ngd,34,176910014.808,0.137,-6.000,0.544,0,0,fn
s,-3.205,"[-4.214, -2.196]",1.009,-5.290,0.000,63.888,ngd,34,176910014.808,0.137,-3.000,-0.205,0,0,fn
vot,0.211,,,,,63.888,ngd,34,176910014.808,0.137,0.167,0.044,0,0,fn
tt,-9.099,"[-25.226, 7.029]",16.128,-0.940,0.350,50.837,lm,34,6124751994.459,0.803,-1.000,-8.099,1,0,fn
c,17.530,"[-13.882, 48.942]",31.412,0.930,0.356,50.837,lm,34,6124751994.459,0.803,-6.000,23.530,1,0,fn
s,16.274,"[-11.966, 44.513]",28.239,0.960,0.340,50.837,lm,34,6124751994.459,0.803,-3.000,19.274,1,0,fn
vot,-0.519,,,,,50.837,lm,34,6124751994.459,0.803,0.167,-0.686,0,0,fn
tt,-1.875,"[-2.509, -1.242]",0.633,-4.935,0.000,152.549,ngd+lm,34,168917645.987,0.133,-1.000,-0.875,0,0,fn
c,-7.508,"[-10.09, -4.926]",2.582,-4.844,0.000,152.549,ngd+lm,34,168917645.987,0.133,-6.000,-1.508,0,0,fn
s,-4.166,"[-5.521, -2.81]",1.355,-5.121,0.000,152.549,ngd+lm,34,168917645.987,0.133,-3.000,-1.166,0,0,fn
vot,0.250,,,,,152.549,ngd+lm,34,168917645.987,0.133,0.167,0.083,0,0,fn
