stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,66.913,1.727,0.000,76,0,9,3319129065.733,332302202.778
refined,113.516,1.727,0.000,76,0,9,3319129065.733,204273643.356
