stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.029,"[-2.118, 0.06]",1.089,-1.576,0.120
norefined,c,-7.192,"[-14.331, -0.053]",7.139,-1.680,0.098
norefined,s,-2.549,"[-5.031, -0.067]",2.482,-1.713,0.091
norefined,k0,-0.008,"[-1.286, 1.269]",1.278,-0.011,0.991
norefined,k1,-0.768,"[-2.201, 0.664]",1.432,-0.895,0.374
norefined,k2,-0.979,"[-2.26, 0.301]",1.280,-1.276,0.206
norefined,k3,-0.670,"[-1.686, 0.346]",1.016,-1.100,0.275
norefined,k4,-0.286,"[-1.574, 1.003]",1.289,-0.370,0.713
norefined,k5,0.130,"[-1.422, 1.682]",1.552,0.140,0.889
refined,tt,-1.026,"[-1.78, -0.271]",0.755,-2.267,0.027
refined,c,-6.744,"[-11.575, -1.912]",4.831,-2.328,0.023
refined,s,-2.920,"[-4.86, -0.98]",1.940,-2.511,0.014
refined,k0,-0.717,"[-1.834, 0.4]",1.117,-1.071,0.288
refined,k1,0.966,"[-0.238, 2.17]",1.204,1.338,0.185
refined,k2,-0.482,"[-1.213, 0.248]",0.731,-1.101,0.275
refined,k3,0.098,"[-0.556, 0.751]",0.654,0.249,0.804
refined,k4,0.015,"[-0.81, 0.84]",0.825,0.031,0.976
refined,k5,0.808,"[-0.275, 1.891]",1.083,1.244,0.218
