stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,78.719,1.765,0.000,57,0,9,1924474376.333,122112704.737
refined,191.891,1.765,0.000,57,0,9,1924474376.333,52041585.133
