stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-0.040,-7.170,-3.368,-0.365,-1.754,-0.873,-0.352,-0.756,-0.104,781757383.857,0.006
norefined,2,-0.523,-7.117,-3.468,-0.404,-1.738,-0.858,-0.372,-0.720,-0.098,419035715.797,0.073
norefined,3,-1.017,-7.088,-3.453,-0.425,-1.716,-0.828,-0.418,-0.693,-0.072,114905599.662,0.143
norefined,4,-1.505,-7.059,-3.411,-0.433,-1.656,-0.822,-0.450,-0.659,-0.017,107581482.288,0.213
norefined,5,-1.029,-7.095,-3.541,-0.449,-1.669,-0.818,-0.406,-0.678,-0.064,112332594.154,0.145
norefined,6,-1.516,-7.074,-3.479,-0.455,-1.610,-0.807,-0.445,-0.652,-0.012,105989746.236,0.214
norefined,7,-1.037,-7.113,-3.599,-0.470,-1.624,-0.799,-0.402,-0.677,-0.063,110660901.787,0.146
norefined,8,-1.523,-7.096,-3.527,-0.475,-1.566,-0.786,-0.443,-0.652,-0.011,104798879.496,0.215
norefined,9,-1.044,-7.137,-3.642,-0.489,-1.581,-0.777,-0.401,-0.680,-0.063,109294384.224,0.146
norefined,10,-1.529,-7.122,-3.565,-0.494,-1.524,-0.762,-0.443,-0.656,-0.012,103770359.165,0.215
refined,11,-1.529,-7.122,-3.565,-0.494,-1.524,-0.762,-0.443,-0.656,-0.012,103770359.165,0.215
refined,12,-1.548,-9.144,-4.569,-0.570,0.434,0.881,0.635,-0.495,0.178,62962085.748,0.169
refined,13,-2.011,-11.868,-5.797,-1.636,0.637,0.542,1.019,-0.815,0.189,47528611.427,0.169
refined,14,-2.827,-16.845,-7.922,-1.959,0.670,0.523,1.722,-0.808,0.145,44519995.171,0.168
refined,15,-3.411,-20.416,-9.481,-2.641,0.690,0.564,2.081,-0.915,0.434,43618800.993,0.167
refined,16,-3.911,-23.224,-10.830,-3.156,0.693,0.648,2.457,-0.900,0.507,43513839.646,0.168
refined,17,-3.612,-21.531,-10.096,-3.101,0.627,0.716,2.085,-1.031,0.726,43575467.460,0.168
refined,18,-4.944,-28.891,-13.577,-4.144,0.787,0.812,3.410,-0.704,0.396,43797523.175,0.171
refined,19,-0.478,-3.998,-1.921,-0.553,0.298,0.534,-0.853,-1.681,1.250,262923586.480,0.119
refined,20,-0.846,-4.876,-2.496,-0.214,-0.052,0.015,0.375,-0.296,-0.155,68118060.228,0.173
