stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,39.326,1.857,0.000,38,0,9,1370233729.410,103770359.166
refined,98.244,1.857,0.000,38,0,9,1370233729.410,43513839.646
