stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,7.438,2.347,0.002,19,0,9,476820834.755,61968361.658
refined,7.438,2.347,0.002,19,0,9,476820834.755,61968361.658
