stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,114.688,2.023,0.000,0,9,2658172609.073,162026522.125,76
refined,185.512,2.023,0.000,0,9,2658172609.073,102554931.895,76
