stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,100.786,2.023,0.000,0,9,2903239880.735,199695054.615,76
refined,175.758,2.023,0.000,0,9,2903239880.735,117973527.044,76
