stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-0.034,-5.830,-1.749,0.706,-0.309,-0.708,1.531,1.572,0.776,2416728549.147,0.006
norefined,2,-0.437,-5.875,-1.819,0.581,-0.374,-0.828,1.392,1.440,0.679,1491836259.856,0.074
norefined,3,-0.753,-5.908,-1.943,0.481,-0.424,-0.939,1.175,1.221,0.563,1162379796.312,0.128
norefined,4,-0.553,-5.965,-2.154,0.430,-0.439,-1.005,0.926,0.934,0.461,961367638.732,0.093
norefined,5,-0.879,-5.997,-2.200,0.357,-0.440,-1.070,0.670,0.689,0.388,892977598.839,0.147
norefined,6,-0.451,-6.044,-2.369,0.349,-0.372,-1.031,0.582,0.560,0.317,862228150.877,0.075
norefined,7,-0.917,-6.054,-2.315,0.292,-0.360,-1.089,0.466,0.474,0.278,839292851.331,0.152
norefined,8,-0.465,-6.099,-2.457,0.290,-0.274,-1.030,0.420,0.402,0.210,813548425.949,0.076
norefined,9,-0.941,-6.104,-2.394,0.242,-0.262,-1.083,0.329,0.336,0.176,808537212.532,0.154
norefined,10,-0.481,-6.148,-2.521,0.245,-0.171,-1.014,0.300,0.293,0.108,784108148.837,0.078
refined,11,-0.481,-6.148,-2.521,0.245,-0.171,-1.014,0.300,0.293,0.108,784108148.837,0.078
refined,12,-1.040,-10.224,-3.695,0.782,0.139,-0.665,-0.730,-0.053,-0.834,656308189.704,0.102
refined,13,-1.897,-14.417,-5.526,0.628,0.580,0.189,-1.935,0.300,-2.154,595861601.765,0.132
refined,14,-3.017,-20.211,-8.247,0.089,0.768,0.743,-2.700,0.921,-3.065,576665521.576,0.149
refined,15,-4.045,-25.561,-11.812,-0.434,0.533,0.250,-3.702,2.527,-3.721,567447324.243,0.158
refined,16,-5.666,-36.139,-17.159,-0.453,0.742,-0.086,-5.377,3.751,-4.104,558564939.703,0.157
refined,17,-10.317,-66.452,-33.555,-0.935,1.889,-2.509,-11.092,9.053,-4.474,564634351.497,0.155
refined,18,-2.129,-10.800,-5.144,2.293,-4.046,1.967,3.866,-6.921,-3.050,1834107120.173,0.197
refined,19,-1.858,-10.307,-5.222,-1.389,-0.047,2.506,-1.886,-1.342,-4.635,682666490.316,0.180
refined,20,-1.831,-11.740,-5.335,-0.058,0.738,0.443,-2.989,1.539,-2.979,632821881.795,0.156
