attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.800,"[-1.765, 0.164]",0.965,-1.656,0.102,62,0.800,1041541069.691,0.264,-1.000,0.200,1,0,fn
c,-5.265,"[-11.751, 1.222]",6.486,-1.620,0.110,62,0.800,1041541069.691,0.264,-6.000,0.735,1,0,fn
s,-3.544,"[-7.966, 0.877]",4.422,-1.600,0.114,62,0.800,1041541069.691,0.264,-3.000,-0.544,1,0,fn
k0,-0.825,"[-3.219, 1.57]",2.394,-0.688,0.494,62,0.800,1041541069.691,0.264,0.000,-0.825,0,0,fp
k1,1.289,"[-0.846, 3.423]",2.134,1.205,0.232,62,0.800,1041541069.691,0.264,0.000,1.289,0,0,fp
k2,1.783,"[-1.081, 4.646]",2.863,1.243,0.218,62,0.800,1041541069.691,0.264,0.000,1.783,0,0,fp
k3,-0.499,"[-2.492, 1.494]",1.993,-0.500,0.619,62,0.800,1041541069.691,0.264,0.000,-0.499,0,0,fp
k4,-2.113,"[-4.84, 0.614]",2.727,-1.547,0.127,62,0.800,1041541069.691,0.264,0.000,-2.113,0,0,fp
k5,1.695,"[-0.987, 4.377]",2.682,1.261,0.212,62,0.800,1041541069.691,0.264,0.000,1.695,0,0,fp
vot,0.152,,,,,62,0.800,1041541069.691,0.264,0.167,-0.015,0,0,fn
tt,-1.382,"[-2.164, -0.599]",0.783,-3.524,0.001,62,0.900,230939133.876,0.139,-1.000,-0.382,0,0,fn
c,-7.696,"[-12.237, -3.156]",4.540,-3.384,0.001,62,0.900,230939133.876,0.139,-6.000,-1.696,0,0,fn
s,-5.004,"[-8.244, -1.765]",3.240,-3.083,0.003,62,0.900,230939133.876,0.139,-3.000,-2.004,0,0,fn
k0,-0.600,"[-1.632, 0.433]",1.032,-1.159,0.250,62,0.900,230939133.876,0.139,0.000,-0.600,0,0,fp
k1,-0.283,"[-1.583, 1.016]",1.299,-0.435,0.665,62,0.900,230939133.876,0.139,0.000,-0.283,0,0,fp
k2,-0.511,"[-1.632, 0.609]",1.120,-0.911,0.366,62,0.900,230939133.876,0.139,0.000,-0.511,0,0,fp
k3,-0.659,"[-2.014, 0.696]",1.355,-0.971,0.335,62,0.900,230939133.876,0.139,0.000,-0.659,0,0,fp
k4,-0.202,"[-1.524, 1.121]",1.322,-0.305,0.762,62,0.900,230939133.876,0.139,0.000,-0.202,0,0,fp
k5,0.033,"[-1.288, 1.353]",1.320,0.050,0.961,62,0.900,230939133.876,0.139,0.000,0.033,0,0,fp
vot,0.180,,,,,62,0.900,230939133.876,0.139,0.167,0.013,0,0,fn
tt,-0.862,"[-1.162, -0.561]",0.301,-5.713,0.000,62,1.100,132892505.366,0.128,-1.000,0.138,0,0,fn
c,-4.450,"[-5.936, -2.964]",1.486,-5.976,0.000,62,1.100,132892505.366,0.128,-6.000,1.550,0,0,fn
s,-2.310,"[-3.255, -1.365]",0.945,-4.877,0.000,62,1.100,132892505.366,0.128,-3.000,0.690,0,0,fn
k0,-0.105,"[-0.579, 0.369]",0.474,-0.441,0.660,62,1.100,132892505.366,0.128,0.000,-0.105,0,0,fp
k1,0.010,"[-0.456, 0.477]",0.466,0.044,0.965,62,1.100,132892505.366,0.128,0.000,0.010,0,0,fp
k2,-0.387,"[-0.874, 0.1]",0.487,-1.586,0.118,62,1.100,132892505.366,0.128,0.000,-0.387,0,0,fp
k3,-0.641,"[-1.306, 0.025]",0.666,-1.922,0.059,62,1.100,132892505.366,0.128,0.000,-0.641,0,1,fp
k4,-0.381,"[-0.957, 0.196]",0.576,-1.318,0.192,62,1.100,132892505.366,0.128,0.000,-0.381,0,0,fp
k5,0.541,"[-0.116, 1.198]",0.657,1.643,0.105,62,1.100,132892505.366,0.128,0.000,0.541,0,0,fp
vot,0.194,,,,,62,1.100,132892505.366,0.128,0.167,0.027,0,0,fn
tt,-1.156,"[-1.863, -0.449]",0.707,-3.264,0.002,62,1.200,298058979.672,0.207,-1.000,-0.156,0,0,fn
c,-5.919,"[-9.327, -2.511]",3.408,-3.467,0.001,62,1.200,298058979.672,0.207,-6.000,0.081,0,0,fn
s,-2.454,"[-4.439, -0.47]",1.985,-2.468,0.016,62,1.200,298058979.672,0.207,-3.000,0.546,0,0,fn
k0,0.022,"[-0.798, 0.841]",0.820,0.053,0.958,62,1.200,298058979.672,0.207,0.000,0.022,0,0,fp
k1,0.116,"[-0.777, 1.009]",0.893,0.259,0.796,62,1.200,298058979.672,0.207,0.000,0.116,0,0,fp
k2,-0.456,"[-1.339, 0.427]",0.883,-1.031,0.306,62,1.200,298058979.672,0.207,0.000,-0.456,0,0,fp
k3,-1.058,"[-2.365, 0.25]",1.307,-1.614,0.111,62,1.200,298058979.672,0.207,0.000,-1.058,0,0,fp
k4,0.308,"[-0.658, 1.275]",0.966,0.637,0.526,62,1.200,298058979.672,0.207,0.000,0.308,0,0,fp
k5,-0.251,"[-1.378, 0.876]",1.127,-0.444,0.658,62,1.200,298058979.672,0.207,0.000,-0.251,0,0,fp
vot,0.195,,,,,62,1.200,298058979.672,0.207,0.167,0.029,0,0,fn
