stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-2.080,-6.158,-4.010,-1.675,1.316,0.840,0.889,-0.465,-0.367,580935884.775,1584,0,0,0.338
norefined,2,-1.605,-6.204,-4.150,-1.690,1.341,0.871,0.883,-0.469,-0.387,218259551.394,1584,0,0,0.259
norefined,3,-1.151,-6.306,-4.187,-1.761,1.206,0.806,0.818,-0.471,-0.379,350717219.590,1584,0,0,0.182
norefined,4,-1.635,-6.290,-4.089,-1.751,1.150,0.772,0.806,-0.469,-0.345,210345209.604,1584,0,0,0.260
norefined,5,-1.153,-6.364,-4.168,-1.787,1.097,0.743,0.775,-0.465,-0.359,331036408.698,1584,0,0,0.181
norefined,6,-1.638,-6.347,-4.072,-1.776,1.043,0.711,0.765,-0.462,-0.325,205014323.649,1584,0,0,0.258
norefined,7,-1.154,-6.414,-4.159,-1.805,1.009,0.689,0.742,-0.456,-0.344,318333692.039,1584,0,0,0.180
norefined,8,-1.639,-6.395,-4.063,-1.792,0.959,0.659,0.733,-0.454,-0.311,201066187.499,1584,0,0,0.256
norefined,9,-1.154,-6.459,-4.154,-1.816,0.936,0.643,0.714,-0.447,-0.333,309263763.428,1584,0,0,0.179
norefined,10,-1.640,-6.439,-4.059,-1.802,0.888,0.614,0.707,-0.445,-0.300,198024462.172,1584,0,0,0.255
refined,11,-1.640,-6.439,-4.059,-1.802,0.888,0.614,0.707,-0.445,-0.300,198024462.172,1584,0,0,0.255
refined,12,-0.666,-4.707,-2.353,0.717,-0.510,0.448,-0.454,0.302,0.465,239502456.470,1584,0,0,0.141
refined,13,-0.860,-4.822,-2.471,0.031,-0.019,0.358,0.042,0.295,0.077,137272295.320,1584,0,0,0.178
refined,14,-1.070,-5.828,-2.924,-0.378,0.268,0.374,0.183,0.326,0.132,131006961.904,1584,0,0,0.184
refined,15,-1.139,-6.185,-3.086,-0.558,0.341,0.349,0.159,0.292,0.134,130120354.904,1584,0,0,0.184
refined,16,-1.192,-6.480,-3.218,-0.632,0.367,0.344,0.146,0.277,0.144,129911808.337,1584,0,0,0.184
refined,17,-1.221,-6.647,-3.290,-0.668,0.380,0.340,0.140,0.268,0.148,129855498.888,1584,0,0,0.184
refined,18,-1.238,-6.744,-3.332,-0.688,0.387,0.338,0.137,0.265,0.150,129840296.245,1584,0,0,0.184
refined,19,-1.247,-6.795,-3.353,-0.698,0.391,0.337,0.135,0.263,0.151,129836187.022,1584,0,0,0.183
refined,20,-1.252,-6.823,-3.365,-0.704,0.394,0.337,0.134,0.262,0.151,129835078.796,1584,0,0,0.183
