stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-2.080,-6.158,-4.010,-1.675,1.316,0.840,0.889,-0.465,-0.367,607127835.745,1584,0,0,0.338
norefined,2,-1.605,-6.205,-4.151,-1.688,1.339,0.867,0.883,-0.465,-0.388,217698757.604,1584,0,0,0.259
norefined,3,-1.159,-6.280,-4.256,-1.725,1.231,0.728,0.850,-0.480,-0.352,300575335.162,1584,0,0,0.185
norefined,4,-1.634,-6.282,-4.142,-1.711,1.149,0.674,0.831,-0.482,-0.308,201410386.687,1584,0,0,0.260
norefined,5,-1.157,-6.344,-4.250,-1.731,1.107,0.605,0.814,-0.483,-0.305,276617308.290,1584,0,0,0.182
norefined,6,-1.633,-6.342,-4.137,-1.714,1.032,0.555,0.799,-0.485,-0.264,190218340.712,1584,0,0,0.258
norefined,7,-1.152,-6.400,-4.246,-1.729,1.006,0.504,0.786,-0.483,-0.268,260350241.665,1584,0,0,0.180
norefined,8,-1.630,-6.395,-4.134,-1.709,0.937,0.458,0.774,-0.485,-0.229,182064361.034,1584,0,0,0.255
norefined,9,-1.148,-6.452,-4.242,-1.720,0.922,0.419,0.763,-0.481,-0.238,248495137.529,1584,0,0,0.178
norefined,10,-1.627,-6.444,-4.131,-1.698,0.857,0.377,0.752,-0.484,-0.200,175970552.769,1584,0,0,0.252
refined,11,-1.627,-6.444,-4.131,-1.698,0.857,0.377,0.752,-0.484,-0.200,175970552.769,1584,0,0,0.252
refined,12,-0.941,-6.582,-3.199,1.082,-0.454,0.101,0.015,0.207,0.792,124489141.329,1584,0,0,0.143
refined,13,-0.986,-5.695,-2.948,0.454,0.056,0.135,-0.063,-0.139,0.287,77138982.442,1584,0,0,0.173
refined,14,-1.065,-6.241,-3.223,0.365,0.120,0.057,-0.049,-0.190,0.376,75465089.948,1584,0,0,0.171
refined,15,-1.088,-6.351,-3.293,0.304,0.127,0.042,-0.027,-0.201,0.372,75379422.688,1584,0,0,0.171
refined,16,-1.097,-6.397,-3.318,0.287,0.132,0.038,-0.020,-0.205,0.373,75372555.693,1584,0,0,0.172
refined,17,-1.099,-6.408,-3.325,0.282,0.133,0.036,-0.017,-0.206,0.373,75372008.781,1584,0,0,0.172
refined,18,-1.100,-6.411,-3.327,0.281,0.133,0.036,-0.016,-0.206,0.373,75371965.419,1584,0,0,0.172
refined,19,-1.100,-6.412,-3.327,0.281,0.133,0.035,-0.016,-0.206,0.373,75371961.975,1584,0,0,0.172
refined,20,-1.100,-6.412,-3.327,0.280,0.133,0.035,-0.016,-0.206,0.373,75371961.701,1584,0,0,0.172
