stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.627,"[-2.723, -0.531]",1.096,-2.962,0.004
norefined,c,-6.444,"[-11.004, -1.884]",4.560,-2.821,0.006
norefined,s,-4.131,"[-6.695, -1.567]",2.564,-3.216,0.002
norefined,k0,-1.698,"[-3.879, 0.482]",2.180,-1.555,0.125
norefined,k1,0.857,"[-0.556, 2.27]",1.413,1.210,0.230
norefined,k2,0.377,"[-0.343, 1.097]",0.720,1.045,0.300
norefined,k3,0.752,"[-0.536, 2.041]",1.289,1.165,0.248
norefined,k4,-0.484,"[-1.495, 0.528]",1.011,-0.955,0.343
norefined,k5,-0.200,"[-1.035, 0.635]",0.835,-0.478,0.634
refined,tt,-1.100,"[-1.527, -0.673]",0.427,-5.143,0.000
refined,c,-6.412,"[-8.864, -3.96]",2.452,-5.220,0.000
refined,s,-3.327,"[-4.537, -2.117]",1.210,-5.488,0.000
refined,k0,0.280,"[-0.382, 0.943]",0.662,0.845,0.401
refined,k1,0.133,"[-0.451, 0.717]",0.584,0.456,0.650
refined,k2,0.035,"[-0.375, 0.446]",0.411,0.172,0.864
refined,k3,-0.016,"[-0.611, 0.578]",0.595,-0.054,0.957
refined,k4,-0.206,"[-0.681, 0.268]",0.474,-0.869,0.388
refined,k5,0.373,"[-0.129, 0.875]",0.502,1.482,0.143
