stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-2.080,-6.158,-4.010,-1.675,1.316,0.840,0.889,-0.465,-0.367,643942758.026,1584,0,0,0.338
norefined,2,-1.605,-6.209,-4.152,-1.691,1.324,0.850,0.880,-0.471,-0.384,288142956.159,1584,0,0,0.258
norefined,3,-1.281,-6.297,-4.238,-1.769,1.093,0.612,0.797,-0.516,-0.314,292905655.419,1584,0,0,0.203
norefined,4,-1.737,-6.290,-4.138,-1.768,0.974,0.518,0.763,-0.515,-0.227,276232942.658,1584,0,0,0.276
norefined,5,-1.258,-6.347,-4.255,-1.791,0.943,0.481,0.745,-0.523,-0.234,268839455.371,1584,0,0,0.198
norefined,6,-1.722,-6.337,-4.152,-1.783,0.839,0.398,0.719,-0.522,-0.156,251848373.394,1584,0,0,0.272
norefined,7,-1.241,-6.392,-4.269,-1.804,0.815,0.366,0.702,-0.528,-0.167,250119286.735,1584,0,0,0.194
norefined,8,-1.710,-6.379,-4.165,-1.791,0.723,0.293,0.681,-0.528,-0.098,234005277.553,1584,0,0,0.268
norefined,9,-1.228,-6.432,-4.281,-1.809,0.705,0.265,0.666,-0.532,-0.112,235492727.341,1584,0,0,0.191
norefined,10,-1.701,-6.417,-4.177,-1.793,0.622,0.199,0.648,-0.533,-0.050,220772256.791,1584,0,0,0.265
refined,11,-1.701,-6.417,-4.177,-1.793,0.622,0.199,0.648,-0.533,-0.050,220772256.791,1584,0,0,0.265
refined,12,-0.539,-4.519,-2.372,1.749,-1.401,0.048,-0.547,0.173,0.810,404822484.038,1584,0,0,0.119
refined,13,-0.808,-4.962,-2.787,0.876,-0.524,-0.153,-0.270,-0.036,0.441,97241877.177,1584,0,0,0.163
refined,14,-0.990,-5.655,-3.112,0.385,-0.405,-0.225,-0.218,-0.170,0.348,77772344.058,1584,0,0,0.175
refined,15,-1.119,-6.308,-3.454,0.195,-0.375,-0.197,-0.226,-0.212,0.412,76471549.914,1584,0,0,0.177
refined,16,-1.132,-6.359,-3.504,0.180,-0.387,-0.173,-0.240,-0.211,0.426,76426448.596,1584,0,0,0.178
refined,17,-1.134,-6.367,-3.512,0.174,-0.387,-0.173,-0.240,-0.211,0.427,76425628.140,1584,0,0,0.178
refined,18,-1.134,-6.366,-3.512,0.174,-0.387,-0.172,-0.240,-0.211,0.428,76425609.216,1584,0,0,0.178
refined,19,-1.134,-6.367,-3.512,0.174,-0.387,-0.172,-0.240,-0.211,0.428,76425608.556,1584,0,0,0.178
refined,20,-1.134,-6.367,-3.512,0.174,-0.387,-0.172,-0.240,-0.211,0.428,76425608.520,1584,0,0,0.178
