stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,85.518,2.023,0.000,0,9,2756887491.839,220772256.792,76
refined,261.098,2.023,0.000,0,9,2756887491.839,76425608.520,76
