stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,117.114,2.023,0.000,0,9,2944289490.812,175970552.769,76
refined,283.361,2.023,0.000,0,9,2944289490.812,75371961.701,76
