attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.100,"[-1.527, -0.673]",0.427,-5.143,0.000,98,0.150,75371961.701,0.088,-1.000,-0.100,0,0,fn
c,-6.412,"[-8.864, -3.96]",2.452,-5.220,0.000,98,0.150,75371961.701,0.088,-6.000,-0.412,0,0,fn
s,-3.327,"[-4.537, -2.117]",1.210,-5.488,0.000,98,0.150,75371961.701,0.088,-3.000,-0.327,0,0,fn
k0,0.280,"[-0.382, 0.943]",0.662,0.845,0.401,98,0.150,75371961.701,0.088,0.000,0.280,0,0,fp
k1,0.133,"[-0.451, 0.717]",0.584,0.456,0.650,98,0.150,75371961.701,0.088,0.000,0.133,0,0,fp
k2,0.035,"[-0.375, 0.446]",0.411,0.172,0.864,98,0.150,75371961.701,0.088,0.000,0.035,0,0,fp
k3,-0.016,"[-0.611, 0.578]",0.595,-0.054,0.957,98,0.150,75371961.701,0.088,0.000,-0.016,0,0,fp
k4,-0.206,"[-0.681, 0.268]",0.474,-0.869,0.388,98,0.150,75371961.701,0.088,0.000,-0.206,0,0,fp
k5,0.373,"[-0.129, 0.875]",0.502,1.482,0.143,98,0.150,75371961.701,0.088,0.000,0.373,0,0,fp
vot,0.172,,,,,98,0.150,75371961.701,0.088,0.167,0.005,0,0,fn
tt,-1.134,"[-1.567, -0.7]",0.433,-5.221,0.000,98,0.200,76425608.520,0.089,-1.000,-0.134,0,0,fn
c,-6.367,"[-8.806, -3.928]",2.439,-5.210,0.000,98,0.200,76425608.520,0.089,-6.000,-0.367,0,0,fn
s,-3.512,"[-4.758, -2.265]",1.247,-5.623,0.000,98,0.200,76425608.520,0.089,-3.000,-0.512,0,0,fn
k0,0.174,"[-0.545, 0.892]",0.719,0.483,0.631,98,0.200,76425608.520,0.089,0.000,0.174,0,0,fp
k1,-0.387,"[-0.984, 0.211]",0.597,-1.292,0.201,98,0.200,76425608.520,0.089,0.000,-0.387,0,0,fp
k2,-0.172,"[-0.576, 0.232]",0.404,-0.851,0.398,98,0.200,76425608.520,0.089,0.000,-0.172,0,0,fp
k3,-0.240,"[-0.884, 0.403]",0.643,-0.746,0.458,98,0.200,76425608.520,0.089,0.000,-0.240,0,0,fp
k4,-0.211,"[-0.718, 0.295]",0.506,-0.833,0.408,98,0.200,76425608.520,0.089,0.000,-0.211,0,0,fp
k5,0.428,"[-0.107, 0.962]",0.534,1.598,0.115,98,0.200,76425608.520,0.089,0.000,0.428,0,0,fp
vot,0.178,,,,,98,0.200,76425608.520,0.089,0.167,0.011,0,0,fn
tt,-1.252,"[-1.955, -0.548]",0.704,-3.550,0.001,98,0.250,129835078.796,0.113,-1.000,-0.252,0,0,fn
c,-6.823,"[-10.837, -2.81]",4.014,-3.393,0.001,98,0.250,129835078.796,0.113,-6.000,-0.823,0,0,fn
s,-3.365,"[-5.093, -1.637]",1.728,-3.887,0.000,98,0.250,129835078.796,0.113,-3.000,-0.365,0,0,fn
k0,-0.704,"[-1.882, 0.475]",1.179,-1.192,0.238,98,0.250,129835078.796,0.113,0.000,-0.704,0,0,fp
k1,0.394,"[-0.477, 1.264]",0.870,0.903,0.370,98,0.250,129835078.796,0.113,0.000,0.394,0,0,fp
k2,0.337,"[-0.161, 0.834]",0.497,1.350,0.181,98,0.250,129835078.796,0.113,0.000,0.337,0,0,fp
k3,0.134,"[-0.628, 0.896]",0.762,0.352,0.726,98,0.250,129835078.796,0.113,0.000,0.134,0,0,fp
k4,0.262,"[-0.418, 0.943]",0.680,0.769,0.445,98,0.250,129835078.796,0.113,0.000,0.262,0,0,fp
k5,0.151,"[-0.445, 0.747]",0.596,0.506,0.615,98,0.250,129835078.796,0.113,0.000,0.151,0,0,fp
vot,0.183,,,,,98,0.250,129835078.796,0.113,0.167,0.017,0,0,fn
