stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,28.064,1.857,0.000,0,9,1592980993.901,164065029.922,38
refined,201.803,1.857,0.000,0,9,1592980993.901,25035706.005,38
