attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.916,"[-1.35, -0.482]",0.434,-3.827,0.003,46,0.250,9073060.180,0.053,-1.000,0.084,0,0,fn
c,-5.396,"[-8.444, -2.348]",3.048,-3.209,0.009,46,0.250,9073060.180,0.053,-6.000,0.604,0,0,fn
s,-3.110,"[-4.545, -1.674]",1.436,-3.926,0.003,46,0.250,9073060.180,0.053,-3.000,-0.110,0,0,fn
k0,0.239,"[-1.282, 1.76]",1.521,0.285,0.781,46,0.250,9073060.180,0.053,0.000,0.239,0,0,fp
k1,0.555,"[-0.474, 1.584]",1.029,0.978,0.351,46,0.250,9073060.180,0.053,0.000,0.555,0,0,fp
k2,-0.824,"[-2.341, 0.694]",1.517,-0.984,0.348,46,0.250,9073060.180,0.053,0.000,-0.824,0,0,fp
k3,0.463,"[-0.339, 1.265]",0.802,1.047,0.320,46,0.250,9073060.180,0.053,0.000,0.463,0,0,fp
k4,-0.276,"[-1.256, 0.703]",0.980,-0.511,0.620,46,0.250,9073060.180,0.053,0.000,-0.276,0,0,fp
k5,0.330,"[-0.273, 0.934]",0.604,0.992,0.345,46,0.250,9073060.180,0.053,0.000,0.330,0,0,fp
vot,0.170,,,,,46,0.250,9073060.180,0.053,0.167,0.003,0,0,fn
tt,-1.360,"[-1.942, -0.779]",0.581,-3.974,0.000,46,0.500,25035706.005,0.072,-1.000,-0.360,0,0,fn
c,-7.714,"[-10.906, -4.522]",3.192,-4.107,0.000,46,0.500,25035706.005,0.072,-6.000,-1.714,0,0,fn
s,-4.840,"[-6.99, -2.691]",2.150,-3.826,0.001,46,0.500,25035706.005,0.072,-3.000,-1.840,0,0,fn
k0,0.372,"[-0.443, 1.186]",0.814,0.775,0.444,46,0.500,25035706.005,0.072,0.000,0.372,0,0,fp
k1,1.078,"[-0.113, 2.269]",1.191,1.537,0.135,46,0.500,25035706.005,0.072,0.000,1.078,0,0,fp
k2,-0.162,"[-0.966, 0.643]",0.805,-0.341,0.736,46,0.500,25035706.005,0.072,0.000,-0.162,0,0,fp
k3,0.312,"[-0.358, 0.982]",0.670,0.790,0.436,46,0.500,25035706.005,0.072,0.000,0.312,0,0,fp
k4,-0.965,"[-1.858, -0.071]",0.893,-1.835,0.077,46,0.500,25035706.005,0.072,0.000,-0.965,0,1,fp
k5,-0.068,"[-0.754, 0.619]",0.686,-0.167,0.868,46,0.500,25035706.005,0.072,0.000,-0.068,0,0,fp
vot,0.176,,,,,46,0.500,25035706.005,0.072,0.167,0.010,0,0,fn
tt,-0.958,"[-1.242, -0.673]",0.284,-5.649,0.000,46,0.750,57840071.237,0.091,-1.000,0.042,0,0,fn
c,-5.551,"[-7.109, -3.993]",1.558,-5.975,0.000,46,0.750,57840071.237,0.091,-6.000,0.449,0,0,fn
s,-3.197,"[-4.109, -2.285]",0.912,-5.877,0.000,46,0.750,57840071.237,0.091,-3.000,-0.197,0,0,fn
k0,0.345,"[-0.145, 0.835]",0.490,1.180,0.244,46,0.750,57840071.237,0.091,0.000,0.345,0,0,fp
k1,0.058,"[-0.388, 0.504]",0.446,0.219,0.828,46,0.750,57840071.237,0.091,0.000,0.058,0,0,fp
k2,0.018,"[-0.475, 0.51]",0.492,0.060,0.952,46,0.750,57840071.237,0.091,0.000,0.018,0,0,fp
k3,0.295,"[-0.1, 0.691]",0.396,1.251,0.217,46,0.750,57840071.237,0.091,0.000,0.295,0,0,fp
k4,-0.418,"[-0.827, -0.01]",0.409,-1.716,0.093,46,0.750,57840071.237,0.091,0.000,-0.418,0,1,fp
k5,0.064,"[-0.277, 0.405]",0.341,0.314,0.755,46,0.750,57840071.237,0.091,0.000,0.064,0,0,fp
vot,0.173,,,,,46,0.750,57840071.237,0.091,0.167,0.006,0,0,fn
