stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.953,"[-1.397, -0.51]",0.444,-3.604,0.001
norefined,c,-4.421,"[-6.471, -2.37]",2.051,-3.616,0.001
norefined,s,-2.383,"[-3.456, -1.31]",1.073,-3.724,0.001
norefined,k0,-0.445,"[-1.256, 0.366]",0.811,-0.921,0.362
norefined,k1,0.509,"[-0.205, 1.224]",0.715,1.195,0.238
norefined,k2,0.003,"[-0.674, 0.68]",0.677,0.008,0.994
norefined,k3,0.050,"[-0.61, 0.71]",0.660,0.127,0.900
norefined,k4,-0.225,"[-0.883, 0.433]",0.658,-0.574,0.569
norefined,k5,0.247,"[-0.254, 0.749]",0.502,0.827,0.412
refined,tt,-0.958,"[-1.242, -0.673]",0.284,-5.649,0.000
refined,c,-5.551,"[-7.109, -3.993]",1.558,-5.975,0.000
refined,s,-3.197,"[-4.109, -2.285]",0.912,-5.877,0.000
refined,k0,0.345,"[-0.145, 0.835]",0.490,1.180,0.244
refined,k1,0.058,"[-0.388, 0.504]",0.446,0.219,0.828
refined,k2,0.018,"[-0.475, 0.51]",0.492,0.060,0.952
refined,k3,0.295,"[-0.1, 0.691]",0.396,1.251,0.217
refined,k4,-0.418,"[-0.827, -0.01]",0.409,-1.716,0.093
refined,k5,0.064,"[-0.277, 0.405]",0.341,0.314,0.755
