attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.957,"[-1.31, -0.604]",0.353,-4.524,0.000,15,0.150,234627360.647,0.162,-1.000,0.043,0,0,fn
c,-5.003,"[-6.907, -3.1]",1.904,-4.384,0.000,15,0.150,234627360.647,0.162,-6.000,0.997,0,0,fn
s,-2.688,"[-3.582, -1.794]",0.894,-5.016,0.000,15,0.150,234627360.647,0.162,-3.000,0.312,0,0,fn
k0,0.270,"[-0.25, 0.79]",0.520,0.865,0.390,15,0.150,234627360.647,0.162,0.000,0.270,0,0,fp
k1,0.342,"[-0.163, 0.847]",0.505,1.129,0.263,15,0.150,234627360.647,0.162,0.000,0.342,0,0,fp
k2,0.111,"[-0.372, 0.595]",0.483,0.385,0.702,15,0.150,234627360.647,0.162,0.000,0.111,0,0,fp
k3,-0.449,"[-0.878, -0.02]",0.429,-1.746,0.085,15,0.150,234627360.647,0.162,0.000,-0.449,0,1,fp
k4,-0.139,"[-0.663, 0.384]",0.524,-0.444,0.658,15,0.150,234627360.647,0.162,0.000,-0.139,0,0,fp
k5,-0.340,"[-1.078, 0.399]",0.739,-0.767,0.446,15,0.150,234627360.647,0.162,0.000,-0.340,0,0,fp
vot,0.191,,,,,15,0.150,234627360.647,0.162,0.167,0.025,0,0,fn
tt,-0.863,"[-1.232, -0.494]",0.369,-3.898,0.000,15,0.200,329200631.987,0.190,-1.000,0.137,0,0,fn
c,-5.116,"[-7.411, -2.82]",2.295,-3.717,0.000,15,0.200,329200631.987,0.190,-6.000,0.884,0,0,fn
s,-3.066,"[-4.336, -1.796]",1.270,-4.027,0.000,15,0.200,329200631.987,0.190,-3.000,-0.066,0,0,fn
k0,0.078,"[-0.496, 0.651]",0.573,0.226,0.822,15,0.200,329200631.987,0.190,0.000,0.078,0,0,fp
k1,-0.147,"[-0.82, 0.527]",0.673,-0.363,0.718,15,0.200,329200631.987,0.190,0.000,-0.147,0,0,fp
k2,0.200,"[-0.387, 0.786]",0.587,0.567,0.573,15,0.200,329200631.987,0.190,0.000,0.200,0,0,fp
k3,0.085,"[-0.454, 0.625]",0.540,0.264,0.792,15,0.200,329200631.987,0.190,0.000,0.085,0,0,fp
k4,0.311,"[-0.394, 1.016]",0.705,0.735,0.465,15,0.200,329200631.987,0.190,0.000,0.311,0,0,fp
k5,-0.669,"[-1.506, 0.169]",0.837,-1.332,0.187,15,0.200,329200631.987,0.190,0.000,-0.669,0,0,fp
vot,0.169,,,,,15,0.200,329200631.987,0.190,0.167,0.002,0,0,fn
tt,-2.323,"[-4.43, -0.216]",2.107,-1.839,0.070,15,0.250,516174210.430,0.249,-1.000,-1.323,0,0,fn
c,-13.358,"[-26.089, -0.628]",12.731,-1.750,0.085,15,0.250,516174210.430,0.249,-6.000,-7.358,0,0,fn
s,-6.733,"[-13.061, -0.406]",6.327,-1.775,0.080,15,0.250,516174210.430,0.249,-3.000,-3.733,0,0,fn
k0,0.820,"[-0.789, 2.429]",1.609,0.850,0.398,15,0.250,516174210.430,0.249,0.000,0.820,0,0,fp
k1,0.046,"[-1.633, 1.726]",1.679,0.046,0.963,15,0.250,516174210.430,0.249,0.000,0.046,0,0,fp
k2,-0.253,"[-1.421, 0.915]",1.168,-0.361,0.719,15,0.250,516174210.430,0.249,0.000,-0.253,0,0,fp
k3,-0.411,"[-1.44, 0.617]",1.028,-0.667,0.507,15,0.250,516174210.430,0.249,0.000,-0.411,0,0,fp
k4,-0.724,"[-2.331, 0.883]",1.607,-0.752,0.455,15,0.250,516174210.430,0.249,0.000,-0.724,0,0,fp
k5,-0.651,"[-2.656, 1.355]",2.005,-0.541,0.590,15,0.250,516174210.430,0.249,0.000,-0.651,0,0,fp
vot,0.174,,,,,15,0.250,516174210.430,0.249,0.167,0.007,0,0,fn
