stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.070,"[-2.624, 0.483]",1.553,-1.249,0.240
norefined,c,-7.015,"[-14.62, 0.59]",7.605,-1.672,0.125
norefined,s,-2.513,"[-5.59, 0.563]",3.076,-1.481,0.170
norefined,k0,-0.706,"[-2.107, 0.695]",1.401,-0.913,0.383
norefined,k1,-0.309,"[-1.911, 1.293]",1.602,-0.350,0.734
norefined,k2,0.309,"[-1.508, 2.126]",1.817,0.308,0.764
norefined,k3,0.979,"[-1.113, 3.071]",2.092,0.848,0.416
norefined,k4,-0.364,"[-2.331, 1.602]",1.967,-0.336,0.744
norefined,k5,-0.949,"[-2.877, 0.978]",1.928,-0.893,0.393
refined,tt,-2.226,"[-6.897, 2.446]",4.671,-0.864,0.408
refined,c,-14.165,"[-40.981, 12.65]",26.816,-0.957,0.361
refined,s,-7.672,"[-22.578, 7.234]",14.906,-0.933,0.373
refined,k0,-0.530,"[-3.412, 2.352]",2.882,-0.333,0.746
refined,k1,-0.914,"[-4.358, 2.53]",3.444,-0.481,0.641
refined,k2,0.028,"[-2.673, 2.729]",2.701,0.019,0.985
refined,k3,-0.684,"[-2.885, 1.516]",2.201,-0.564,0.585
refined,k4,-1.033,"[-3.169, 1.102]",2.135,-0.877,0.401
refined,k5,-0.798,"[-3.171, 1.574]",2.373,-0.610,0.556
