stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.936,"[-1.348, -0.523]",0.413,-3.802,0.000
norefined,c,-7.038,"[-10.137, -3.94]",3.098,-3.810,0.000
norefined,s,-2.491,"[-3.55, -1.432]",1.059,-3.944,0.000
norefined,k0,-0.304,"[-1.279, 0.67]",0.974,-0.524,0.603
norefined,k1,-0.951,"[-1.916, 0.014]",0.965,-1.652,0.105
norefined,k2,0.269,"[-0.642, 1.179]",0.911,0.495,0.623
norefined,k3,1.099,"[0.22, 1.978]",0.879,2.098,0.041
norefined,k4,-0.247,"[-0.811, 0.317]",0.564,-0.734,0.467
norefined,k5,-0.846,"[-1.78, 0.089]",0.935,-1.518,0.136
refined,tt,-0.730,"[-0.938, -0.522]",0.208,-5.893,0.000
refined,c,-4.485,"[-5.787, -3.182]",1.302,-5.775,0.000
refined,s,-2.065,"[-2.671, -1.459]",0.606,-5.714,0.000
refined,k0,0.056,"[-0.425, 0.538]",0.482,0.196,0.845
refined,k1,-0.204,"[-0.611, 0.203]",0.407,-0.842,0.404
refined,k2,-0.182,"[-0.638, 0.273]",0.456,-0.671,0.505
refined,k3,0.142,"[-0.223, 0.508]",0.366,0.653,0.517
refined,k4,-0.056,"[-0.383, 0.27]",0.326,-0.290,0.773
refined,k5,0.066,"[-0.318, 0.451]",0.384,0.290,0.773
