stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.772,"[-1.276, -0.269]",0.503,-2.607,0.014
norefined,c,-7.072,"[-11.566, -2.578]",4.494,-2.674,0.012
norefined,s,-2.230,"[-3.781, -0.679]",1.551,-2.443,0.021
norefined,k0,0.025,"[-1.174, 1.224]",1.199,0.035,0.972
norefined,k1,-0.816,"[-2.587, 0.956]",1.771,-0.782,0.440
norefined,k2,0.368,"[-1.249, 1.986]",1.617,0.387,0.702
norefined,k3,1.498,"[-0.137, 3.134]",1.636,1.556,0.130
norefined,k4,-0.195,"[-1.049, 0.658]",0.854,-0.388,0.701
norefined,k5,-0.771,"[-2.213, 0.67]",1.442,-0.909,0.371
refined,tt,-0.722,"[-0.987, -0.457]",0.265,-4.631,0.000
refined,c,-4.386,"[-6.032, -2.739]",1.646,-4.526,0.000
refined,s,-2.064,"[-2.964, -1.165]",0.900,-3.898,0.001
refined,k0,0.195,"[-0.416, 0.806]",0.611,0.542,0.592
refined,k1,-0.057,"[-0.722, 0.608]",0.665,-0.146,0.885
refined,k2,0.248,"[-0.489, 0.984]",0.736,0.571,0.572
refined,k3,-0.054,"[-0.679, 0.57]",0.624,-0.148,0.884
refined,k4,0.075,"[-0.386, 0.536]",0.461,0.277,0.784
refined,k5,-0.011,"[-0.567, 0.545]",0.556,-0.033,0.974
