stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,91.424,2.023,0.000,76,0,9,2985845194.798,224824633.718
refined,148.932,2.023,0.000,76,0,9,2985845194.798,142144081.664
