stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.711,"[-1.488, 0.067]",0.777,-1.825,0.072
norefined,c,-6.355,"[-12.969, 0.259]",6.614,-1.918,0.059
norefined,s,-3.376,"[-7.219, 0.467]",3.843,-1.753,0.084
norefined,k0,-0.331,"[-2.207, 1.544]",1.875,-0.353,0.725
norefined,k1,0.074,"[-2.589, 2.737]",2.663,0.056,0.956
norefined,k2,-0.056,"[-2.418, 2.306]",2.362,-0.047,0.962
norefined,k3,0.156,"[-1.85, 2.162]",2.006,0.156,0.877
norefined,k4,-0.492,"[-2.827, 1.843]",2.335,-0.421,0.675
norefined,k5,-0.564,"[-2.714, 1.585]",2.149,-0.524,0.602
refined,tt,-1.086,"[-2.725, 0.554]",1.639,-1.322,0.191
refined,c,-8.675,"[-22.635, 5.285]",13.960,-1.240,0.219
refined,s,-3.668,"[-8.721, 1.386]",5.053,-1.449,0.152
refined,k0,-0.682,"[-3.003, 1.638]",2.320,-0.587,0.559
refined,k1,1.019,"[-4.498, 6.536]",5.517,0.369,0.713
refined,k2,0.001,"[-2.673, 2.676]",2.675,0.001,0.999
refined,k3,0.480,"[-2.354, 3.314]",2.834,0.338,0.736
refined,k4,-0.053,"[-2.216, 2.11]",2.163,-0.049,0.961
refined,k5,-0.101,"[-2.474, 2.272]",2.373,-0.085,0.933
