stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,82.444,2.023,0.000,0,9,4140747728.394,342931222.663,76
refined,85.827,2.023,0.000,0,9,4140747728.394,330492202.604,76
