stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-0.617,-6.164,-3.013,-0.577,1.101,0.255,0.528,-0.689,1.472,747819789.770,1584,0,0,0.100
norefined,2,-1.022,-6.208,-2.981,-0.619,0.934,0.181,0.365,-0.711,1.325,362771513.339,1584,0,0,0.165
norefined,3,-1.423,-6.235,-2.917,-0.650,0.773,0.112,0.218,-0.724,1.149,291254234.683,1584,0,0,0.228
norefined,4,-1.028,-6.340,-2.976,-0.671,0.623,0.125,0.159,-0.734,0.919,252572831.571,1584,0,0,0.162
norefined,5,-1.436,-6.348,-2.912,-0.644,0.485,0.101,0.053,-0.699,0.701,232816115.311,1584,0,0,0.226
norefined,6,-0.993,-6.413,-3.028,-0.642,0.433,0.149,0.045,-0.656,0.530,205253649.293,1584,0,0,0.155
norefined,7,-1.422,-6.405,-2.960,-0.586,0.335,0.138,-0.037,-0.605,0.332,198807579.027,1584,0,0,0.222
norefined,8,-0.959,-6.462,-3.077,-0.589,0.330,0.199,-0.036,-0.544,0.223,180561393.685,1584,0,0,0.148
norefined,9,-1.417,-6.442,-3.006,-0.531,0.265,0.182,-0.110,-0.511,0.079,183254525.752,1584,0,0,0.220
norefined,10,-0.942,-6.498,-3.114,-0.547,0.281,0.244,-0.105,-0.459,0.027,170272348.827,1584,0,0,0.145
refined,11,-0.942,-6.498,-3.114,-0.547,0.281,0.244,-0.105,-0.459,0.027,170272348.827,1584,0,0,0.145
refined,12,-1.115,-6.539,-3.181,-0.329,0.233,0.311,-0.298,-0.354,-0.205,142088262.560,1584,0,0,0.170
refined,13,-1.197,-6.979,-3.381,-0.385,0.247,0.322,-0.368,-0.385,-0.238,141489518.957,1584,0,0,0.172
refined,14,-1.186,-6.916,-3.337,-0.390,0.265,0.301,-0.373,-0.383,-0.249,141465961.393,1584,0,0,0.171
refined,15,-1.193,-6.954,-3.358,-0.392,0.262,0.304,-0.377,-0.384,-0.249,141464491.371,1584,0,0,0.172
refined,16,-1.191,-6.943,-3.351,-0.391,0.264,0.302,-0.376,-0.384,-0.250,141464337.055,1584,0,0,0.172
refined,17,-1.192,-6.947,-3.354,-0.392,0.263,0.302,-0.377,-0.384,-0.250,141464317.059,1584,0,0,0.172
refined,18,-1.191,-6.946,-3.353,-0.392,0.263,0.302,-0.376,-0.384,-0.250,141464314.452,1584,0,0,0.172
refined,19,-1.191,-6.946,-3.353,-0.392,0.263,0.302,-0.377,-0.384,-0.250,141464314.108,1584,0,0,0.172
refined,20,-1.191,-6.946,-3.353,-0.392,0.263,0.302,-0.376,-0.384,-0.250,141464314.062,1584,0,0,0.172
