attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.171,"[-0.234, -0.107]",0.063,-5.366,0.000,44,0.800,603052905.209,0.200,-1.000,0.829,0,0,fn
c,-1.225,"[-1.676, -0.773]",0.452,-5.413,0.000,44,0.800,603052905.209,0.200,-6.000,4.775,0,0,fn
s,-0.621,"[-0.884, -0.358]",0.263,-4.717,0.000,44,0.800,603052905.209,0.200,-3.000,2.379,0,0,fn
k0,0.058,"[-0.341, 0.457]",0.399,0.291,0.772,44,0.800,603052905.209,0.200,0.000,0.058,0,0,fp
k1,-0.106,"[-0.429, 0.216]",0.323,-0.656,0.514,44,0.800,603052905.209,0.200,0.000,-0.106,0,0,fp
k2,0.139,"[-0.249, 0.527]",0.388,0.715,0.477,44,0.800,603052905.209,0.200,0.000,0.139,0,0,fp
k3,0.028,"[-0.325, 0.382]",0.353,0.160,0.873,44,0.800,603052905.209,0.200,0.000,0.028,0,0,fp
k4,0.236,"[-0.101, 0.573]",0.337,1.400,0.166,44,0.800,603052905.209,0.200,0.000,0.236,0,0,fp
k5,0.273,"[-0.108, 0.655]",0.381,1.431,0.157,44,0.800,603052905.209,0.200,0.000,0.273,0,0,fp
vot,0.139,,,,,44,0.800,603052905.209,0.200,0.167,-0.027,0,0,fn
tt,-0.718,"[-1.002, -0.434]",0.284,-5.051,0.000,44,0.900,184390137.651,0.125,-1.000,0.282,0,0,fn
c,-5.077,"[-6.983, -3.172]",1.905,-5.319,0.000,44,0.900,184390137.651,0.125,-6.000,0.923,0,0,fn
s,-2.442,"[-3.467, -1.417]",1.025,-4.754,0.000,44,0.900,184390137.651,0.125,-3.000,0.558,0,0,fn
k0,0.548,"[-0.024, 1.12]",0.572,1.912,0.060,44,0.900,184390137.651,0.125,0.000,0.548,0,1,fp
k1,0.117,"[-0.411, 0.645]",0.528,0.443,0.659,44,0.900,184390137.651,0.125,0.000,0.117,0,0,fp
k2,-0.112,"[-0.684, 0.46]",0.572,-0.390,0.698,44,0.900,184390137.651,0.125,0.000,-0.112,0,0,fp
k3,-0.194,"[-0.647, 0.26]",0.454,-0.852,0.397,44,0.900,184390137.651,0.125,0.000,-0.194,0,0,fp
k4,0.401,"[-0.049, 0.85]",0.450,1.778,0.080,44,0.900,184390137.651,0.125,0.000,0.401,0,1,fp
k5,0.301,"[-0.17, 0.772]",0.471,1.275,0.207,44,0.900,184390137.651,0.125,0.000,0.301,0,0,fp
vot,0.141,,,,,44,0.900,184390137.651,0.125,0.167,-0.025,0,0,fn
tt,-1.191,"[-1.662, -0.721]",0.470,-5.054,0.000,44,1.100,141464314.062,0.131,-1.000,-0.191,0,0,fn
c,-6.946,"[-9.481, -4.411]",2.535,-5.470,0.000,44,1.100,141464314.062,0.131,-6.000,-0.946,0,0,fn
s,-3.353,"[-4.724, -1.982]",1.371,-4.880,0.000,44,1.100,141464314.062,0.131,-3.000,-0.353,0,0,fn
k0,-0.392,"[-0.977, 0.194]",0.586,-1.334,0.187,44,1.100,141464314.062,0.131,0.000,-0.392,0,0,fp
k1,0.263,"[-0.342, 0.868]",0.605,0.869,0.388,44,1.100,141464314.062,0.131,0.000,0.263,0,0,fp
k2,0.302,"[-0.381, 0.986]",0.684,0.882,0.381,44,1.100,141464314.062,0.131,0.000,0.302,0,0,fp
k3,-0.376,"[-0.925, 0.173]",0.549,-1.369,0.176,44,1.100,141464314.062,0.131,0.000,-0.376,0,0,fp
k4,-0.384,"[-0.923, 0.155]",0.539,-1.423,0.159,44,1.100,141464314.062,0.131,0.000,-0.384,0,0,fp
k5,-0.250,"[-0.752, 0.253]",0.503,-0.992,0.325,44,1.100,141464314.062,0.131,0.000,-0.250,0,0,fp
vot,0.172,,,,,44,1.100,141464314.062,0.131,0.167,0.005,0,0,fn
tt,-1.012,"[-1.552, -0.472]",0.540,-3.742,0.000,44,1.200,341948441.772,0.223,-1.000,-0.012,0,0,fn
c,-5.371,"[-8.127, -2.615]",2.756,-3.889,0.000,44,1.200,341948441.772,0.223,-6.000,0.629,0,0,fn
s,-2.590,"[-4.015, -1.165]",1.425,-3.628,0.001,44,1.200,341948441.772,0.223,-3.000,0.410,0,0,fn
k0,-0.308,"[-1.111, 0.495]",0.803,-0.765,0.447,44,1.200,341948441.772,0.223,0.000,-0.308,0,0,fp
k1,0.218,"[-0.568, 1.004]",0.786,0.554,0.582,44,1.200,341948441.772,0.223,0.000,0.218,0,0,fp
k2,0.009,"[-0.894, 0.912]",0.903,0.020,0.984,44,1.200,341948441.772,0.223,0.000,0.009,0,0,fp
k3,0.080,"[-0.639, 0.799]",0.719,0.222,0.825,44,1.200,341948441.772,0.223,0.000,0.080,0,0,fp
k4,-0.095,"[-0.815, 0.626]",0.721,-0.263,0.794,44,1.200,341948441.772,0.223,0.000,-0.095,0,0,fp
k5,-0.378,"[-1.067, 0.311]",0.689,-1.094,0.278,44,1.200,341948441.772,0.223,0.000,-0.378,0,0,fp
vot,0.188,,,,,44,1.200,341948441.772,0.223,0.167,0.022,0,0,fn
