stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.942,"[-1.303, -0.581]",0.361,-5.209,0.000
norefined,c,-6.498,"[-8.989, -4.007]",2.491,-5.207,0.000
norefined,s,-3.114,"[-4.365, -1.863]",1.251,-4.969,0.000
norefined,k0,-0.547,"[-1.13, 0.037]",0.584,-1.871,0.066
norefined,k1,0.281,"[-0.331, 0.892]",0.612,0.916,0.363
norefined,k2,0.244,"[-0.438, 0.926]",0.682,0.713,0.478
norefined,k3,-0.105,"[-0.674, 0.465]",0.569,-0.367,0.715
norefined,k4,-0.459,"[-1.05, 0.132]",0.591,-1.551,0.126
norefined,k5,0.027,"[-0.492, 0.545]",0.518,0.103,0.919
refined,tt,-1.191,"[-1.662, -0.721]",0.470,-5.054,0.000
refined,c,-6.946,"[-9.481, -4.411]",2.535,-5.470,0.000
refined,s,-3.353,"[-4.724, -1.982]",1.371,-4.880,0.000
refined,k0,-0.392,"[-0.977, 0.194]",0.586,-1.334,0.187
refined,k1,0.263,"[-0.342, 0.868]",0.605,0.869,0.388
refined,k2,0.302,"[-0.381, 0.986]",0.684,0.882,0.381
refined,k3,-0.376,"[-0.925, 0.173]",0.549,-1.369,0.176
refined,k4,-0.384,"[-0.923, 0.155]",0.539,-1.423,0.159
refined,k5,-0.250,"[-0.752, 0.253]",0.503,-0.992,0.325
