stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,0.224,-4.542,-1.927,1.492,-0.661,1.082,1.272,0.922,-0.956,4680776711.876,-0.049
norefined,2,-0.233,-4.612,-1.950,1.403,-0.689,0.994,1.192,0.820,-1.011,1533130786.283,0.050
norefined,3,-0.713,-4.634,-1.938,1.355,-0.691,0.934,1.140,0.728,-1.047,830796282.995,0.154
norefined,4,-0.800,-4.698,-2.097,1.165,-0.679,0.834,0.889,0.410,-1.100,630575733.764,0.170
norefined,5,-0.506,-4.741,-2.285,1.009,-0.589,0.806,0.681,0.216,-0.988,621763951.628,0.107
norefined,6,-0.990,-4.720,-2.269,0.962,-0.538,0.757,0.643,0.139,-0.962,584605605.625,0.210
norefined,7,-0.533,-4.764,-2.385,0.921,-0.520,0.755,0.532,0.068,-0.882,549688605.558,0.112
norefined,8,-1.021,-4.736,-2.358,0.889,-0.468,0.719,0.510,0.019,-0.834,543015663.386,0.216
norefined,9,-0.557,-4.779,-2.468,0.854,-0.458,0.715,0.412,-0.040,-0.755,498082418.175,0.117
norefined,10,-1.046,-4.747,-2.433,0.830,-0.408,0.686,0.399,-0.074,-0.699,509827500.281,0.220
refined,11,-0.557,-4.779,-2.468,0.854,-0.458,0.715,0.412,-0.040,-0.755,498082418.175,0.117
refined,12,-0.632,-3.104,-2.119,0.377,-0.002,0.118,-0.202,-0.404,0.191,315973076.907,0.204
refined,13,-0.754,-4.114,-2.674,0.555,0.060,0.113,0.031,-0.459,-0.036,293639854.281,0.183
refined,14,-0.729,-3.997,-2.618,0.548,0.045,0.106,-0.006,-0.393,-0.063,293361589.727,0.182
refined,15,-0.743,-4.078,-2.666,0.561,0.058,0.111,-0.006,-0.404,-0.066,293345726.046,0.182
refined,16,-0.737,-4.040,-2.646,0.558,0.055,0.109,-0.010,-0.399,-0.067,293343359.522,0.182
refined,17,-0.740,-4.059,-2.656,0.560,0.056,0.110,-0.008,-0.401,-0.066,293342784.265,0.182
refined,18,-0.738,-4.050,-2.651,0.559,0.056,0.110,-0.009,-0.400,-0.067,293342654.302,0.182
refined,19,-0.739,-4.054,-2.653,0.559,0.056,0.110,-0.009,-0.400,-0.067,293342623.205,0.182
refined,20,-0.739,-4.052,-2.652,0.559,0.056,0.110,-0.009,-0.400,-0.067,293342615.944,0.182
