attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.945,"[-1.427, -0.464]",0.481,-3.273,0.002,4.883,ngd,21,261452384.949,0.168,-1.000,0.055,0,0,fn
c,-5.483,"[-8.008, -2.958]",2.525,-3.617,0.001,4.883,ngd,21,261452384.949,0.168,-6.000,0.517,0,0,fn
s,-4.381,"[-6.613, -2.15]",2.231,-3.272,0.002,4.883,ngd,21,261452384.949,0.168,-3.000,-1.381,0,0,fn
vot,0.172,,,,,4.883,ngd,21,261452384.949,0.168,0.167,0.006,0,0,fn
tt,-951.298,"[-2.971539613892423e+56, 2.971539613892423e+56]",297153961389242321076406514080736017386333920933806342144.000,-0.000,1.000,5.588,lm,21,669372936.467,0.268,-1.000,-950.298,1,0,fn
c,-9664.544,"[-3.0566454507996427e+55, 3.0566454507996427e+55]",30566454507996426775832538341298581753297677953162805248.000,-0.000,1.000,5.588,lm,21,669372936.467,0.268,-6.000,-9658.544,1,0,fn
s,-9374.726,"[-9374.726, -9374.726]",0.000,-15332561164480773673848558780060235903830851584.000,0.000,5.588,lm,21,669372936.467,0.268,-3.000,-9371.726,0,0,fn
vot,0.098,,,,,5.588,lm,21,669372936.467,0.268,0.167,-0.068,0,0,fn
tt,-0.719,"[-0.956, -0.481]",0.237,-5.043,0.000,10.419,ngd+lm,21,169870830.903,0.135,-1.000,0.281,0,0,fn
c,-4.054,"[-5.308, -2.8]",1.254,-5.385,0.000,10.419,ngd+lm,21,169870830.903,0.135,-6.000,1.946,0,0,fn
s,-2.367,"[-3.094, -1.639]",0.727,-5.421,0.000,10.419,ngd+lm,21,169870830.903,0.135,-3.000,0.633,0,0,fn
vot,0.177,,,,,10.419,ngd+lm,21,169870830.903,0.135,0.167,0.011,0,0,fn
