stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,29.721,1.727,0.000,0,9,3400024520.284,681051828.563,76
refined,46.004,1.727,0.000,0,9,3400024520.284,473566567.861,76
