attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.456,"[-0.625, -0.288]",0.169,-4.512,0.000,19,0.150,218034573.949,0.144,-1.000,0.544,0,0,fn
c,-2.394,"[-3.351, -1.436]",0.958,-4.170,0.000,19,0.150,218034573.949,0.144,-6.000,3.606,0,0,fn
s,-1.508,"[-2.034, -0.981]",0.527,-4.776,0.000,19,0.150,218034573.949,0.144,-3.000,1.492,0,0,fn
k0,-0.121,"[-0.46, 0.218]",0.339,-0.596,0.553,19,0.150,218034573.949,0.144,0.000,-0.121,0,0,fp
k1,-0.142,"[-0.456, 0.172]",0.314,-0.755,0.453,19,0.150,218034573.949,0.144,0.000,-0.142,0,0,fp
k2,0.259,"[-0.094, 0.612]",0.353,1.223,0.225,19,0.150,218034573.949,0.144,0.000,0.259,0,0,fp
k3,-0.451,"[-0.788, -0.115]",0.337,-2.235,0.029,19,0.150,218034573.949,0.144,0.000,-0.451,0,1,fp
k4,-0.094,"[-0.454, 0.266]",0.360,-0.437,0.663,19,0.150,218034573.949,0.144,0.000,-0.094,0,0,fp
k5,0.416,"[0.063, 0.768]",0.353,1.966,0.053,19,0.150,218034573.949,0.144,0.000,0.416,0,1,fp
vot,0.191,,,,,19,0.150,218034573.949,0.144,0.167,0.024,0,0,fn
tt,-1.103,"[-1.858, -0.348]",0.755,-2.436,0.018,19,0.200,258804048.042,0.165,-1.000,-0.103,0,0,fn
c,-6.788,"[-11.262, -2.315]",4.474,-2.531,0.014,19,0.200,258804048.042,0.165,-6.000,-0.788,0,0,fn
s,-3.441,"[-5.569, -1.312]",2.128,-2.696,0.009,19,0.200,258804048.042,0.165,-3.000,-0.441,0,0,fn
k0,-0.874,"[-1.637, -0.111]",0.763,-1.912,0.060,19,0.200,258804048.042,0.165,0.000,-0.874,0,1,fp
k1,0.086,"[-0.631, 0.803]",0.717,0.200,0.842,19,0.200,258804048.042,0.165,0.000,0.086,0,0,fp
k2,-0.262,"[-1.283, 0.76]",1.021,-0.427,0.671,19,0.200,258804048.042,0.165,0.000,-0.262,0,0,fp
k3,0.281,"[-0.566, 1.128]",0.847,0.554,0.582,19,0.200,258804048.042,0.165,0.000,0.281,0,0,fp
k4,0.388,"[-0.383, 1.158]",0.770,0.839,0.404,19,0.200,258804048.042,0.165,0.000,0.388,0,0,fp
k5,0.415,"[-0.317, 1.148]",0.732,0.945,0.348,19,0.200,258804048.042,0.165,0.000,0.415,0,0,fp
vot,0.162,,,,,19,0.200,258804048.042,0.165,0.167,-0.004,0,0,fn
tt,-0.723,"[-1.322, -0.123]",0.600,-2.010,0.048,19,0.250,473566567.861,0.221,-1.000,0.277,0,0,fn
c,-4.385,"[-8.114, -0.655]",3.730,-1.961,0.054,19,0.250,473566567.861,0.221,-6.000,1.615,0,0,fn
s,-2.449,"[-4.145, -0.753]",1.696,-2.408,0.019,19,0.250,473566567.861,0.221,-3.000,0.551,0,0,fn
k0,-0.637,"[-1.562, 0.289]",0.925,-1.147,0.255,19,0.250,473566567.861,0.221,0.000,-0.637,0,0,fp
k1,0.056,"[-0.706, 0.818]",0.762,0.122,0.903,19,0.250,473566567.861,0.221,0.000,0.056,0,0,fp
k2,0.463,"[-0.521, 1.448]",0.985,0.785,0.435,19,0.250,473566567.861,0.221,0.000,0.463,0,0,fp
k3,-0.951,"[-1.775, -0.127]",0.824,-1.925,0.058,19,0.250,473566567.861,0.221,0.000,-0.951,0,1,fp
k4,-0.214,"[-1.013, 0.585]",0.799,-0.446,0.657,19,0.250,473566567.861,0.221,0.000,-0.214,0,0,fp
k5,0.939,"[0.054, 1.825]",0.886,1.769,0.081,19,0.250,473566567.861,0.221,0.000,0.939,0,1,fp
vot,0.165,,,,,19,0.250,473566567.861,0.221,0.167,-0.002,0,0,fn
