stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,89.323,1.765,0.000,0,9,1521683669.274,85738364.905,57
refined,189.888,1.765,0.000,0,9,1521683669.274,41571410.375,57
