stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.493,"[-2.295, -0.691]",0.802,-3.164,0.004
norefined,c,-7.638,"[-11.577, -3.698]",3.939,-3.294,0.003
norefined,s,-4.357,"[-6.74, -1.975]",2.383,-3.107,0.004
norefined,k0,-0.368,"[-1.476, 0.739]",1.108,-0.565,0.577
norefined,k1,-0.498,"[-1.619, 0.623]",1.121,-0.755,0.457
norefined,k2,-0.177,"[-0.894, 0.54]",0.717,-0.419,0.678
norefined,k3,-1.841,"[-4.09, 0.409]",2.249,-1.390,0.175
norefined,k4,0.832,"[-0.074, 1.738]",0.906,1.560,0.130
norefined,k5,-0.855,"[-1.911, 0.202]",1.057,-1.374,0.180
refined,tt,-1.478,"[-1.98, -0.976]",0.502,-5.001,0.000
refined,c,-8.549,"[-11.215, -5.884]",2.665,-5.451,0.000
refined,s,-4.192,"[-5.615, -2.768]",1.423,-5.005,0.000
refined,k0,0.365,"[-0.338, 1.067]",0.703,0.882,0.385
refined,k1,-0.730,"[-1.296, -0.164]",0.566,-2.192,0.037
refined,k2,0.168,"[-0.277, 0.613]",0.445,0.642,0.526
refined,k3,-0.036,"[-1.077, 1.004]",1.041,-0.059,0.953
refined,k4,0.376,"[-0.147, 0.899]",0.523,1.221,0.232
refined,k5,-0.348,"[-0.853, 0.158]",0.506,-1.168,0.252
