attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.065,"[-1.514, -0.616]",0.449,-3.953,0.000,52.514,ngd,26,238959260.223,0.167,-1.000,-0.065,0,0,fn
c,-6.114,"[-8.458, -3.77]",2.344,-4.346,0.000,52.514,ngd,26,238959260.223,0.167,-6.000,-0.114,0,0,fn
s,-3.135,"[-4.272, -1.999]",1.137,-4.595,0.000,52.514,ngd,26,238959260.223,0.167,-3.000,-0.135,0,0,fn
vot,0.174,,,,,52.514,ngd,26,238959260.223,0.167,0.167,0.008,0,0,fn
tt,-2.390,"[-3.641, -1.138]",1.251,-3.182,0.002,57.782,lm,26,208435619.902,0.156,-1.000,-1.390,0,0,fn
c,-16.955,"[-25.264, -8.646]",8.309,-3.399,0.001,57.782,lm,26,208435619.902,0.156,-6.000,-10.955,0,0,fn
s,-7.884,"[-11.714, -4.053]",3.831,-3.429,0.001,57.782,lm,26,208435619.902,0.156,-3.000,-4.884,0,0,fn
vot,0.141,,,,,57.782,lm,26,208435619.902,0.156,0.167,-0.026,0,0,fn
tt,-2.290,"[-3.507, -1.074]",1.217,-3.136,0.002,107.625,ngd+lm,26,208853125.690,0.156,-1.000,-1.290,0,0,fn
c,-15.912,"[-23.841, -7.982]",7.929,-3.343,0.001,107.625,ngd+lm,26,208853125.690,0.156,-6.000,-9.912,0,0,fn
s,-7.462,"[-11.134, -3.791]",3.672,-3.386,0.001,107.625,ngd+lm,26,208853125.690,0.156,-3.000,-4.462,0,0,fn
vot,0.144,,,,,107.625,ngd+lm,26,208853125.690,0.156,0.167,-0.023,0,0,fn
