stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,10.688,2.023,0.000,0,9,2188684854.496,898584970.695,76
refined,20.030,2.023,0.000,0,9,2188684854.496,593037656.213,76
