stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,81.418,2.023,0.000,0,9,4146648820.529,347385611.528,76
refined,91.799,2.023,0.000,0,9,4146648820.529,311049516.938,76
