stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-2.431,-7.290,-4.009,-0.862,1.239,1.452,1.378,1.447,0.188,1207988680.020,1584,0,0,0.333
norefined,2,-1.961,-7.410,-4.092,-0.867,1.239,1.399,1.365,1.388,0.155,892444962.755,1584,0,0,0.265
norefined,3,-1.502,-7.520,-4.145,-0.918,1.144,1.367,1.329,1.296,0.114,734571891.212,1584,0,0,0.200
norefined,4,-1.588,-7.620,-4.063,-1.019,0.794,1.291,1.184,1.099,-0.052,626177690.224,1584,0,0,0.208
norefined,5,-1.228,-7.721,-4.075,-1.029,0.546,1.269,1.118,0.906,-0.137,670168967.354,1584,0,0,0.159
norefined,6,-1.704,-7.696,-3.985,-0.980,0.456,1.266,1.076,0.855,-0.153,601189598.177,1584,0,0,0.221
norefined,7,-1.226,-7.762,-4.065,-0.978,0.394,1.248,1.071,0.780,-0.181,642446267.946,1584,0,0,0.158
norefined,8,-1.702,-7.733,-3.979,-0.923,0.303,1.247,1.031,0.732,-0.193,576092157.861,1584,0,0,0.220
norefined,9,-1.219,-7.794,-4.065,-0.916,0.262,1.225,1.031,0.673,-0.217,621980972.490,1584,0,0,0.156
norefined,10,-1.695,-7.762,-3.982,-0.860,0.171,1.223,0.992,0.628,-0.225,556213721.714,1584,0,0,0.218
refined,11,-1.695,-7.762,-3.982,-0.860,0.171,1.223,0.992,0.628,-0.225,556213721.714,1584,0,0,0.218
refined,12,-0.808,-4.668,-2.622,0.944,-0.730,0.323,0.978,-0.211,-0.640,452863878.108,1584,0,0,0.173
refined,13,-1.221,-6.732,-3.549,0.588,-0.418,0.600,1.003,0.070,-0.568,426516352.387,1584,0,0,0.181
refined,14,-1.289,-7.048,-3.732,0.680,-0.554,0.656,1.148,0.061,-0.667,425117964.570,1584,0,0,0.183
refined,15,-1.354,-7.418,-3.913,0.688,-0.545,0.702,1.172,0.093,-0.672,425017989.135,1584,0,0,0.183
refined,16,-1.338,-7.316,-3.882,0.714,-0.574,0.693,1.198,0.069,-0.687,424997810.263,1584,0,0,0.183
refined,17,-1.362,-7.449,-3.943,0.706,-0.560,0.712,1.199,0.088,-0.685,424989437.018,1584,0,0,0.183
refined,18,-1.350,-7.374,-3.914,0.716,-0.572,0.704,1.207,0.074,-0.690,424985822.470,1584,0,0,0.183
refined,19,-1.361,-7.440,-3.943,0.711,-0.564,0.713,1.206,0.084,-0.688,424983882.077,1584,0,0,0.183
refined,20,-1.354,-7.397,-3.926,0.715,-0.571,0.708,1.209,0.077,-0.690,424982922.376,1584,0,0,0.183
