stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.286,"[-1.984, -0.588]",0.698,-3.072,0.003
norefined,c,-7.916,"[-11.82, -4.012]",3.904,-3.382,0.001
norefined,s,-3.957,"[-5.816, -2.099]",1.859,-3.551,0.001
norefined,k0,-0.853,"[-1.664, -0.041]",0.811,-1.753,0.084
norefined,k1,0.399,"[-0.26, 1.059]",0.659,1.010,0.316
norefined,k2,0.662,"[0.009, 1.315]",0.653,1.690,0.096
norefined,k3,0.532,"[-0.356, 1.419]",0.887,1.000,0.321
norefined,k4,0.751,"[-0.081, 1.584]",0.832,1.505,0.137
norefined,k5,-0.551,"[-1.375, 0.273]",0.824,-1.115,0.269
refined,tt,-1.247,"[-1.834, -0.661]",0.587,-3.547,0.001
refined,c,-7.072,"[-10.345, -3.799]",3.273,-3.604,0.001
refined,s,-3.465,"[-4.956, -1.974]",1.491,-3.876,0.000
refined,k0,0.062,"[-0.569, 0.693]",0.631,0.163,0.871
refined,k1,-0.013,"[-0.51, 0.484]",0.497,-0.044,0.965
refined,k2,-0.089,"[-0.544, 0.366]",0.455,-0.327,0.744
refined,k3,0.006,"[-0.624, 0.635]",0.629,0.015,0.988
refined,k4,0.075,"[-0.537, 0.687]",0.612,0.205,0.839
refined,k5,-0.494,"[-1.053, 0.064]",0.559,-1.476,0.145
