stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.608,"[-2.673, -0.544]",1.065,-2.520,0.014
norefined,c,-7.828,"[-13.216, -2.44]",5.388,-2.423,0.018
norefined,s,-3.986,"[-6.648, -1.323]",2.663,-2.497,0.015
norefined,k0,-0.936,"[-1.922, 0.049]",0.986,-1.584,0.118
norefined,k1,0.341,"[-0.366, 1.048]",0.707,0.805,0.424
norefined,k2,0.598,"[-0.157, 1.354]",0.756,1.321,0.191
norefined,k3,0.572,"[-0.337, 1.481]",0.909,1.050,0.298
norefined,k4,0.510,"[-0.365, 1.384]",0.875,0.971,0.335
norefined,k5,-0.197,"[-1.047, 0.653]",0.850,-0.387,0.700
refined,tt,-0.831,"[-1.169, -0.492]",0.338,-4.096,0.000
refined,c,-4.936,"[-6.824, -3.047]",1.889,-4.359,0.000
refined,s,-2.655,"[-3.628, -1.683]",0.972,-4.555,0.000
refined,k0,0.094,"[-0.494, 0.683]",0.588,0.268,0.790
refined,k1,-0.046,"[-0.491, 0.399]",0.445,-0.172,0.864
refined,k2,-0.375,"[-0.803, 0.052]",0.427,-1.463,0.148
refined,k3,-0.090,"[-0.666, 0.486]",0.576,-0.262,0.794
refined,k4,-0.436,"[-1.037, 0.166]",0.601,-1.209,0.231
refined,k5,0.047,"[-0.428, 0.521]",0.474,0.164,0.871
