attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.628,"[-2.071, -1.185]",0.443,-6.122,0.000,59.418,ngd,83,177169009.896,0.134,-1.000,-0.628,0,0,fn
c,-5.600,"[-7.123, -4.077]",1.523,-6.124,0.000,59.418,ngd,83,177169009.896,0.134,-6.000,0.400,0,0,fn
s,-3.017,"[-3.827, -2.208]",0.810,-6.208,0.000,59.418,ngd,83,177169009.896,0.134,-3.000,-0.017,0,0,fn
vot,0.291,,,,,59.418,ngd,83,177169009.896,0.134,0.167,0.124,0,0,fn
tt,-0.704,"[-0.879, -0.53]",0.175,-6.721,0.000,56.611,lm,83,177918126.627,0.135,-1.000,0.296,0,0,fn
c,-3.708,"[-4.655, -2.761]",0.947,-6.522,0.000,56.611,lm,83,177918126.627,0.135,-6.000,2.292,0,0,fn
s,-2.092,"[-2.58, -1.604]",0.488,-7.138,0.000,56.611,lm,83,177918126.627,0.135,-3.000,0.908,0,0,fn
vot,0.190,,,,,56.611,lm,83,177918126.627,0.135,0.167,0.023,0,0,fn
tt,-0.920,"[-1.142, -0.698]",0.222,-6.895,0.000,124.914,ngd+lm,83,167844376.953,0.131,-1.000,0.080,0,0,fn
c,-3.791,"[-4.739, -2.843]",0.948,-6.663,0.000,124.914,ngd+lm,83,167844376.953,0.131,-6.000,2.209,0,0,fn
s,-2.101,"[-2.603, -1.599]",0.502,-6.978,0.000,124.914,ngd+lm,83,167844376.953,0.131,-3.000,0.899,0,0,fn
vot,0.243,,,,,124.914,ngd+lm,83,167844376.953,0.131,0.167,0.076,0,0,fn
