stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,19.608,2.023,0.000,0,9,2265968816.434,623558823.854,76
refined,69.154,2.023,0.000,0,9,2265968816.434,220223654.658,76
