stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.030,"[-1.785, -0.276]",0.755,-2.725,0.008
norefined,c,-5.350,"[-9.179, -1.521]",3.829,-2.789,0.007
norefined,s,-2.563,"[-4.572, -0.554]",2.009,-2.547,0.013
norefined,k0,-0.934,"[-2.158, 0.29]",1.224,-1.522,0.133
norefined,k1,0.520,"[-0.617, 1.657]",1.137,0.913,0.364
norefined,k2,-1.293,"[-3.298, 0.712]",2.005,-1.287,0.203
norefined,k3,-0.698,"[-1.893, 0.496]",1.195,-1.167,0.247
norefined,k4,-0.063,"[-1.222, 1.097]",1.160,-0.108,0.914
norefined,k5,-0.773,"[-2.427, 0.88]",1.654,-0.934,0.354
refined,tt,-0.801,"[-1.111, -0.492]",0.310,-5.163,0.000
refined,c,-4.573,"[-6.303, -2.842]",1.731,-5.273,0.000
refined,s,-2.415,"[-3.334, -1.497]",0.918,-5.249,0.000
refined,k0,-0.191,"[-0.729, 0.347]",0.538,-0.709,0.480
refined,k1,-0.394,"[-0.836, 0.048]",0.442,-1.781,0.079
refined,k2,0.093,"[-0.379, 0.566]",0.472,0.394,0.695
refined,k3,0.049,"[-0.574, 0.672]",0.623,0.157,0.875
refined,k4,-0.045,"[-0.654, 0.563]",0.609,-0.148,0.883
refined,k5,-0.089,"[-0.79, 0.612]",0.701,-0.254,0.800
