stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.920,"[-2.059, 0.218]",1.139,-1.613,0.111
norefined,c,-5.353,"[-11.984, 1.277]",6.631,-1.611,0.112
norefined,s,-2.498,"[-5.97, 0.974]",3.472,-1.436,0.156
norefined,k0,-0.874,"[-3.196, 1.448]",2.322,-0.751,0.455
norefined,k1,0.929,"[-0.999, 2.857]",1.928,0.962,0.340
norefined,k2,-1.185,"[-3.831, 1.462]",2.646,-0.894,0.375
norefined,k3,-0.907,"[-3.216, 1.403]",2.309,-0.784,0.436
norefined,k4,-0.028,"[-2.066, 2.011]",2.039,-0.027,0.978
norefined,k5,-1.003,"[-4.091, 2.084]",3.087,-0.649,0.519
refined,tt,-0.920,"[-2.059, 0.218]",1.139,-1.613,0.111
refined,c,-5.353,"[-11.984, 1.277]",6.631,-1.611,0.112
refined,s,-2.498,"[-5.97, 0.974]",3.472,-1.436,0.156
refined,k0,-0.874,"[-3.196, 1.448]",2.322,-0.751,0.455
refined,k1,0.929,"[-0.999, 2.857]",1.928,0.962,0.340
refined,k2,-1.185,"[-3.831, 1.462]",2.646,-0.894,0.375
refined,k3,-0.907,"[-3.216, 1.403]",2.309,-0.784,0.436
refined,k4,-0.028,"[-2.066, 2.011]",2.039,-0.027,0.978
refined,k5,-1.003,"[-4.091, 2.084]",3.087,-0.649,0.519
