stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.503,"[-0.92, -0.086]",0.417,-2.410,0.019
norefined,c,-5.316,"[-9.01, -1.623]",3.694,-2.873,0.005
norefined,s,-2.632,"[-4.537, -0.728]",1.905,-2.758,0.007
norefined,k0,-0.882,"[-2.158, 0.394]",1.276,-1.380,0.172
norefined,k1,0.866,"[-0.468, 2.199]",1.333,1.296,0.199
norefined,k2,-1.294,"[-2.7, 0.111]",1.406,-1.838,0.071
norefined,k3,-0.920,"[-2.154, 0.313]",1.233,-1.490,0.141
norefined,k4,-0.056,"[-1.352, 1.24]",1.296,-0.086,0.931
norefined,k5,-0.957,"[-2.819, 0.906]",1.863,-1.025,0.309
refined,tt,-0.309,"[-0.395, -0.223]",0.086,-7.184,0.000
refined,c,-2.021,"[-2.565, -1.476]",0.545,-7.404,0.000
refined,s,-1.080,"[-1.409, -0.751]",0.329,-6.549,0.000
refined,k0,0.153,"[-0.102, 0.407]",0.254,1.199,0.235
refined,k1,0.219,"[-0.0, 0.438]",0.219,1.994,0.050
refined,k2,0.176,"[-0.085, 0.438]",0.261,1.346,0.183
refined,k3,-0.405,"[-0.772, -0.037]",0.368,-2.197,0.031
refined,k4,0.583,"[0.248, 0.919]",0.335,3.472,0.001
refined,k5,0.047,"[-0.357, 0.451]",0.404,0.232,0.817
