stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.330,"[-2.183, -0.478]",0.853,-2.602,0.011
norefined,c,-5.575,"[-9.474, -1.676]",3.899,-2.385,0.020
norefined,s,-3.839,"[-6.373, -1.305]",2.534,-2.527,0.014
norefined,k0,0.578,"[-0.304, 1.46]",0.882,1.093,0.279
norefined,k1,-0.714,"[-1.537, 0.109]",0.823,-1.448,0.152
norefined,k2,0.416,"[-0.656, 1.488]",1.072,0.647,0.520
norefined,k3,-0.392,"[-0.973, 0.189]",0.581,-1.125,0.264
norefined,k4,0.908,"[-0.061, 1.878]",0.969,1.563,0.123
norefined,k5,-0.926,"[-1.786, -0.065]",0.861,-1.794,0.077
refined,tt,-0.918,"[-1.371, -0.464]",0.453,-3.378,0.001
refined,c,-5.197,"[-7.815, -2.579]",2.618,-3.311,0.002
refined,s,-2.592,"[-3.867, -1.316]",1.276,-3.388,0.001
refined,k0,-0.469,"[-0.975, 0.037]",0.506,-1.545,0.127
refined,k1,-0.016,"[-0.476, 0.444]",0.460,-0.057,0.954
refined,k2,-0.154,"[-0.911, 0.602]",0.756,-0.341,0.734
refined,k3,0.113,"[-0.291, 0.517]",0.404,0.467,0.642
refined,k4,0.072,"[-0.455, 0.599]",0.527,0.228,0.821
refined,k5,0.221,"[-0.422, 0.865]",0.644,0.573,0.568
