stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.834,"[-2.254, 0.585]",1.419,-1.173,0.245
norefined,c,-7.588,"[-18.915, 3.739]",11.327,-1.337,0.186
norefined,s,-2.866,"[-7.631, 1.899]",4.765,-1.201,0.234
norefined,k0,-0.015,"[-2.589, 2.559]",2.574,-0.012,0.991
norefined,k1,-0.529,"[-2.504, 1.445]",1.975,-0.535,0.594
norefined,k2,-0.599,"[-3.509, 2.312]",2.911,-0.411,0.683
norefined,k3,0.034,"[-1.754, 1.823]",1.788,0.038,0.970
norefined,k4,1.496,"[-1.272, 4.263]",2.768,1.079,0.285
norefined,k5,-0.555,"[-2.779, 1.668]",2.223,-0.499,0.620
refined,tt,-0.168,"[-0.223, -0.113]",0.055,-6.132,0.000
refined,c,-1.186,"[-1.547, -0.825]",0.361,-6.555,0.000
refined,s,-0.576,"[-0.767, -0.384]",0.192,-5.990,0.000
refined,k0,0.020,"[-0.25, 0.291]",0.271,0.149,0.882
refined,k1,0.232,"[-0.008, 0.472]",0.240,1.928,0.058
refined,k2,-0.053,"[-0.382, 0.276]",0.329,-0.322,0.749
refined,k3,0.103,"[-0.118, 0.325]",0.222,0.932,0.355
refined,k4,0.527,"[0.234, 0.819]",0.292,3.596,0.001
refined,k5,0.254,"[-0.0, 0.508]",0.254,1.993,0.050
