stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.956,"[-1.891, -0.02]",0.935,-2.039,0.045
norefined,c,-7.566,"[-14.18, -0.953]",6.613,-2.284,0.026
norefined,s,-2.873,"[-5.424, -0.323]",2.550,-2.249,0.028
norefined,k0,-0.121,"[-1.832, 1.59]",1.711,-0.141,0.888
norefined,k1,-1.156,"[-2.665, 0.352]",1.508,-1.530,0.131
norefined,k2,-0.674,"[-2.498, 1.149]",1.824,-0.738,0.463
norefined,k3,-0.012,"[-1.526, 1.503]",1.514,-0.015,0.988
norefined,k4,1.150,"[-0.438, 2.738]",1.588,1.446,0.153
norefined,k5,-0.449,"[-1.947, 1.049]",1.498,-0.598,0.552
refined,tt,-0.623,"[-0.911, -0.335]",0.288,-4.324,0.000
refined,c,-4.030,"[-5.639, -2.421]",1.609,-4.999,0.000
refined,s,-1.790,"[-2.599, -0.981]",0.809,-4.416,0.000
refined,k0,0.200,"[-0.279, 0.679]",0.479,0.835,0.407
refined,k1,-0.175,"[-0.571, 0.22]",0.395,-0.885,0.379
refined,k2,-0.072,"[-0.765, 0.62]",0.693,-0.208,0.836
refined,k3,0.126,"[-0.272, 0.525]",0.398,0.634,0.528
refined,k4,0.346,"[-0.093, 0.785]",0.439,1.571,0.121
refined,k5,0.764,"[0.224, 1.304]",0.540,2.822,0.006
