stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-2.756,-7.297,-2.210,-0.350,-0.961,-0.615,-0.048,1.007,-1.014,2078361144.142,1584,0,0,0.378
norefined,2,-2.317,-7.401,-2.348,-0.397,-0.963,-0.726,-0.096,1.064,-0.932,1768359850.150,1584,0,0,0.313
norefined,3,-1.857,-7.479,-2.490,-0.429,-0.962,-0.792,-0.102,1.128,-0.878,1451617699.912,1584,0,0,0.248
norefined,4,-1.386,-7.533,-2.625,-0.416,-0.951,-0.784,-0.073,1.196,-0.848,1077623625.235,1584,0,0,0.184
norefined,5,-0.916,-7.579,-2.728,-0.359,-0.912,-0.750,-0.098,1.273,-0.782,909309961.655,1584,0,0,0.121
norefined,6,-1.289,-7.547,-2.740,-0.196,-0.667,-0.704,0.010,1.344,-0.716,944486099.902,1584,0,0,0.171
norefined,7,-0.819,-7.588,-2.831,-0.132,-0.627,-0.660,-0.008,1.425,-0.644,900726940.594,1584,0,0,0.108
norefined,8,-1.305,-7.549,-2.776,-0.081,-0.565,-0.647,0.044,1.419,-0.627,920746940.397,1584,0,0,0.173
norefined,9,-0.834,-7.588,-2.866,-0.015,-0.529,-0.599,0.034,1.496,-0.555,876054876.040,1584,0,0,0.110
norefined,10,-1.318,-7.548,-2.810,0.041,-0.468,-0.580,0.095,1.490,-0.536,896816511.663,1584,0,0,0.175
refined,11,-0.834,-7.588,-2.866,-0.015,-0.529,-0.599,0.034,1.496,-0.555,876054876.040,1584,0,0,0.110
refined,12,-0.618,-2.311,-2.564,0.729,1.486,0.886,0.070,0.504,1.195,1567655652.732,1584,0,0,0.267
refined,13,0.159,-0.617,1.080,-0.591,-0.842,-0.978,0.180,0.479,-0.210,5522242366.920,1584,0,0,-0.258
refined,14,-0.321,-0.889,-1.273,0.830,0.642,0.698,-0.050,0.042,0.638,1622610968.303,1584,0,0,0.361
refined,15,-0.076,-1.055,-0.066,-0.303,0.015,-0.433,0.097,0.751,0.073,999043125.636,1584,0,0,0.072
refined,16,-0.168,-1.043,-0.566,0.087,0.204,0.076,0.046,0.499,0.258,484200201.696,1584,0,0,0.161
refined,17,-0.166,-1.164,-0.561,0.016,0.228,-0.054,0.099,0.533,0.260,463489648.012,1584,0,0,0.143
refined,18,-0.168,-1.182,-0.574,0.019,0.232,-0.050,0.102,0.527,0.254,463179490.544,1584,0,0,0.142
refined,19,-0.168,-1.185,-0.575,0.020,0.232,-0.053,0.103,0.527,0.254,463172058.515,1584,0,0,0.142
refined,20,-0.168,-1.186,-0.576,0.020,0.232,-0.053,0.103,0.527,0.254,463171851.117,1584,0,0,0.142
