stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.422,"[-2.569, -0.275]",1.147,-2.474,0.016
norefined,c,-7.455,"[-13.515, -1.396]",6.060,-2.456,0.017
norefined,s,-2.747,"[-4.878, -0.616]",2.131,-2.573,0.012
norefined,k0,-0.457,"[-1.77, 0.855]",1.313,-0.696,0.489
norefined,k1,-1.275,"[-2.669, 0.119]",1.394,-1.825,0.072
norefined,k2,-0.660,"[-2.048, 0.729]",1.389,-0.948,0.347
norefined,k3,-0.142,"[-1.559, 1.276]",1.417,-0.200,0.842
norefined,k4,1.044,"[-0.429, 2.517]",1.473,1.414,0.162
norefined,k5,-0.924,"[-2.185, 0.336]",1.261,-1.464,0.148
refined,tt,-1.221,"[-2.196, -0.246]",0.975,-2.501,0.015
refined,c,-6.692,"[-12.007, -1.377]",5.315,-2.513,0.014
refined,s,-2.733,"[-4.684, -0.782]",1.951,-2.796,0.007
refined,k0,-0.495,"[-1.565, 0.575]",1.070,-0.924,0.359
refined,k1,-0.874,"[-1.931, 0.183]",1.057,-1.651,0.103
refined,k2,-0.105,"[-1.208, 0.999]",1.104,-0.189,0.850
refined,k3,-0.601,"[-1.65, 0.449]",1.050,-1.142,0.257
refined,k4,-0.233,"[-1.266, 0.801]",1.033,-0.450,0.654
refined,k5,-0.255,"[-1.144, 0.635]",0.890,-0.571,0.570
