stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,98.916,2.023,0.000,0,9,3528360888.359,246959296.000,76
refined,167.636,2.023,0.000,0,9,3528360888.359,150026605.807,76
