stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-1.469,-5.502,-2.047,1.052,0.984,0.442,-0.011,-1.027,-1.815,557273705.310,1584,0,0,0.267
norefined,2,-1.017,-5.572,-2.222,1.048,0.894,0.435,0.027,-1.019,-1.798,298796736.418,1584,0,0,0.183
norefined,3,-0.612,-5.624,-2.423,1.001,0.776,0.414,0.109,-0.935,-1.691,274750024.617,1584,0,0,0.109
norefined,4,-1.091,-5.593,-2.437,0.953,0.803,0.414,0.093,-0.899,-1.569,260857867.701,1584,0,0,0.195
norefined,5,-0.661,-5.648,-2.604,0.918,0.694,0.386,0.150,-0.807,-1.474,239487016.970,1584,0,0,0.117
norefined,6,-1.140,-5.621,-2.584,0.874,0.720,0.385,0.111,-0.768,-1.359,233236557.920,1584,0,0,0.203
norefined,7,-0.699,-5.675,-2.735,0.841,0.617,0.356,0.156,-0.678,-1.274,213367373.928,1584,0,0,0.123
norefined,8,-1.178,-5.650,-2.690,0.798,0.639,0.357,0.104,-0.639,-1.164,211350578.521,1584,0,0,0.208
norefined,9,-0.729,-5.703,-2.833,0.766,0.543,0.329,0.143,-0.555,-1.090,193023191.220,1584,0,0,0.128
norefined,10,-1.206,-5.679,-2.770,0.724,0.562,0.332,0.086,-0.519,-0.987,193798826.235,1584,0,0,0.212
refined,11,-0.729,-5.703,-2.833,0.766,0.543,0.329,0.143,-0.555,-1.090,193023191.220,1584,0,0,0.128
refined,12,-0.763,-3.784,-2.189,-0.462,-0.432,0.984,-0.147,0.389,0.360,158800785.748,1584,0,0,0.202
refined,13,-0.822,-4.462,-2.550,-0.093,-0.282,0.784,-0.050,0.130,-0.009,99149944.884,1584,0,0,0.184
refined,14,-0.875,-4.881,-2.735,-0.008,-0.209,0.812,-0.072,0.115,-0.082,96860876.312,1584,0,0,0.179
refined,15,-0.883,-4.946,-2.758,0.004,-0.193,0.833,-0.082,0.120,-0.089,96821211.976,1584,0,0,0.179
refined,16,-0.884,-4.954,-2.761,0.004,-0.193,0.836,-0.084,0.121,-0.090,96820520.722,1584,0,0,0.178
refined,17,-0.884,-4.955,-2.761,0.004,-0.192,0.837,-0.084,0.121,-0.090,96820506.672,1584,0,0,0.178
refined,18,-0.884,-4.955,-2.761,0.004,-0.192,0.837,-0.084,0.121,-0.090,96820506.381,1584,0,0,0.178
refined,19,-0.884,-4.955,-2.761,0.004,-0.192,0.837,-0.084,0.121,-0.090,96820506.375,1584,0,0,0.178
refined,20,-0.884,-4.955,-2.761,0.004,-0.192,0.837,-0.084,0.121,-0.090,96820506.375,1584,0,0,0.178
