stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.710,"[-1.051, -0.368]",0.341,-4.150,0.000
norefined,c,-5.764,"[-8.534, -2.994]",2.770,-4.154,0.000
norefined,s,-2.921,"[-4.055, -1.788]",1.133,-5.145,0.000
norefined,k0,0.724,"[-0.09, 1.539]",0.814,1.776,0.080
norefined,k1,0.455,"[-0.505, 1.415]",0.960,0.946,0.347
norefined,k2,0.098,"[-0.999, 1.194]",1.097,0.178,0.859
norefined,k3,0.144,"[-0.554, 0.841]",0.697,0.412,0.682
norefined,k4,-0.596,"[-1.379, 0.187]",0.783,-1.520,0.133
norefined,k5,-0.954,"[-1.686, -0.223]",0.732,-2.603,0.011
refined,tt,-1.318,"[-1.692, -0.944]",0.374,-7.033,0.000
refined,c,-7.332,"[-9.515, -5.148]",2.183,-6.703,0.000
refined,s,-4.025,"[-5.054, -2.996]",1.029,-7.809,0.000
refined,k0,-0.155,"[-0.634, 0.323]",0.478,-0.648,0.519
refined,k1,-0.807,"[-1.537, -0.077]",0.730,-2.208,0.031
refined,k2,-0.276,"[-1.061, 0.51]",0.785,-0.700,0.486
refined,k3,0.166,"[-0.421, 0.753]",0.587,0.565,0.574
refined,k4,-0.095,"[-0.679, 0.489]",0.584,-0.326,0.746
refined,k5,0.561,"[0.112, 1.011]",0.449,2.493,0.015
