stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,74.824,2.023,0.000,0,9,2896698875.703,262122864.903,76
refined,164.594,2.023,0.000,0,9,2896698875.703,125345767.636,76
