stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-2.035,-4.304,-1.767,-1.666,-1.825,-0.905,-0.874,-1.715,1.662,2524420477.177,1584,0,0,0.473
norefined,2,-1.613,-4.446,-1.955,-1.568,-1.782,-0.945,-0.882,-1.688,1.616,2265256446.147,1584,0,0,0.363
norefined,3,-1.183,-4.556,-2.109,-1.447,-1.709,-1.001,-0.811,-1.649,1.623,1881306870.902,1584,0,0,0.260
norefined,4,-0.719,-4.642,-2.222,-1.378,-1.639,-1.044,-0.776,-1.620,1.645,1531546917.787,1584,0,0,0.155
norefined,5,-0.281,-4.767,-2.251,-1.227,-1.527,-1.048,-0.841,-1.574,1.627,1474142767.698,1584,0,0,0.059
norefined,6,-0.730,-4.825,-2.107,-1.137,-1.505,-0.999,-0.948,-1.536,1.601,1470033870.538,1584,0,0,0.151
norefined,7,-0.282,-4.931,-2.168,-0.985,-1.417,-1.013,-0.958,-1.476,1.599,1423351928.980,1584,0,0,0.057
norefined,8,-0.739,-4.978,-2.032,-0.892,-1.405,-0.959,-1.029,-1.423,1.575,1419180384.743,1584,0,0,0.149
norefined,9,-0.288,-5.070,-2.109,-0.745,-1.332,-0.973,-1.016,-1.354,1.580,1378646336.711,1584,0,0,0.057
norefined,10,-0.748,-5.111,-1.981,-0.648,-1.326,-0.911,-1.062,-1.288,1.561,1371308838.986,1584,0,0,0.146
refined,11,-0.748,-5.111,-1.981,-0.648,-1.326,-0.911,-1.062,-1.288,1.561,1371308838.986,1584,0,0,0.146
refined,12,-0.679,-5.805,-1.684,1.492,-0.306,-2.929,-2.383,1.353,2.244,1106226692.375,1584,0,0,0.117
refined,13,-0.420,-3.147,-1.177,0.155,0.364,-0.493,-0.416,1.232,0.087,1109250687.873,1584,0,0,0.133
refined,14,-0.499,-3.909,-1.469,0.571,0.080,-1.043,-0.967,1.315,0.714,1033762081.605,1584,0,0,0.128
refined,15,-0.563,-4.502,-1.543,0.757,0.004,-1.285,-1.157,1.347,1.071,1026717957.113,1584,0,0,0.125
refined,16,-0.586,-4.751,-1.581,0.811,0.004,-1.398,-1.233,1.401,1.181,1026254744.523,1584,0,0,0.123
refined,17,-0.587,-4.777,-1.579,0.816,0.004,-1.412,-1.236,1.405,1.185,1026234269.122,1584,0,0,0.123
refined,18,-0.589,-4.791,-1.584,0.819,0.006,-1.419,-1.242,1.409,1.189,1026232836.128,1584,0,0,0.123
refined,19,-0.589,-4.791,-1.583,0.819,0.005,-1.419,-1.241,1.409,1.187,1026232683.935,1584,0,0,0.123
refined,20,-0.590,-4.793,-1.584,0.820,0.005,-1.420,-1.242,1.409,1.188,1026232663.577,1584,0,0,0.123
