stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,21.053,1.727,0.000,0,9,3740509029.180,977128431.147,76
refined,27.541,1.727,0.000,0,9,3740509029.180,795925597.628,76
