stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-2.035,-4.304,-1.767,-1.666,-1.825,-0.905,-0.874,-1.715,1.662,1986228716.837,1584,0,0,0.473
norefined,2,-1.691,-4.478,-1.946,-1.460,-1.766,-0.901,-0.748,-1.633,1.639,1783440009.220,1584,0,0,0.378
norefined,3,-1.317,-4.599,-2.102,-1.292,-1.687,-0.924,-0.578,-1.557,1.679,1456576319.700,1584,0,0,0.286
norefined,4,-0.888,-4.685,-2.236,-1.195,-1.608,-0.954,-0.448,-1.504,1.741,1142148389.570,1584,0,0,0.189
norefined,5,-0.452,-4.800,-2.303,-1.052,-1.484,-0.968,-0.393,-1.446,1.762,1055483875.387,1584,0,0,0.094
norefined,6,-0.890,-4.877,-2.180,-0.888,-1.404,-0.939,-0.388,-1.390,1.752,1066259462.047,1584,0,0,0.183
norefined,7,-0.443,-4.981,-2.243,-0.760,-1.297,-0.950,-0.341,-1.321,1.766,1010718310.435,1584,0,0,0.089
norefined,8,-0.907,-5.026,-2.119,-0.651,-1.254,-0.918,-0.338,-1.277,1.758,1022040616.869,1584,0,0,0.181
norefined,9,-0.446,-5.117,-2.181,-0.548,-1.167,-0.933,-0.296,-1.207,1.768,977128431.148,1584,0,0,0.087
norefined,10,-0.918,-5.150,-2.053,-0.465,-1.136,-0.907,-0.295,-1.172,1.758,991614060.640,1584,0,0,0.178
refined,11,-0.446,-5.117,-2.181,-0.548,-1.167,-0.933,-0.296,-1.207,1.768,977128431.148,1584,0,0,0.087
refined,12,-0.510,-2.688,-0.438,0.802,1.202,-1.057,-0.252,1.196,1.081,2418121342.392,1584,0,0,0.190
refined,13,-0.310,-1.886,-0.599,0.117,0.188,-0.834,-0.088,0.486,0.397,974835273.619,1584,0,0,0.164
refined,14,-0.429,-2.842,-0.945,0.154,0.024,-1.067,-0.202,0.368,0.767,870067296.958,1584,0,0,0.151
refined,15,-0.611,-4.132,-1.456,0.191,-0.111,-1.524,-0.419,0.430,1.286,835894249.523,1584,0,0,0.148
refined,16,-0.759,-5.207,-1.857,0.208,-0.237,-1.737,-0.445,0.549,1.608,825065927.554,1584,0,0,0.146
refined,17,-0.875,-6.086,-2.198,0.192,-0.318,-1.693,-0.324,0.625,1.620,818515032.161,1584,0,0,0.144
refined,18,-1.097,-7.634,-2.890,0.213,-0.432,-1.681,-0.193,0.746,1.586,809851048.478,1584,0,0,0.144
refined,19,-1.491,-10.285,-4.050,0.243,-0.594,-1.834,0.075,1.124,1.586,800523242.502,1584,0,0,0.145
refined,20,-2.055,-13.768,-5.623,0.235,-0.704,-2.405,0.272,1.829,1.693,795925597.629,1584,0,0,0.149
